value,duration,params_max_depth,params_max_features,params_max_samples,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_ACC,user_attrs_WF1,notUsed_precision,notUsed_recall,notUsed_f1-score,notUsed_support,Used_precision,Used_recall,Used_f1-score,Used_support,accuracy,zeroPreds,model,option
0.9798379126309548,18,20,sqrt,0.8966068883023919,3,4,850,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,7,25,sqrt,0.9026638377725841,1,2,350,0.9798379126309548,0.625,0.9816643159379408,0.9977472865041982,0.9896404631322364,4883.0,0.8854166666666666,0.48295454545454547,0.625,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,15,25,sqrt,0.8439562242606776,2,7,800,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,15,25,sqrt,0.841560858539068,2,7,800,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,15,25,sqrt,0.8013636748557014,2,7,800,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,15,25,sqrt,0.8430711233178954,2,7,800,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,13,25,sqrt,0.8165125630699095,2,7,700,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,13,25,sqrt,0.819084788751942,2,7,700,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,15,25,sqrt,0.8440236701627333,2,7,800,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
0.9798379126309548,20,20,log2,0.971028749692229,3,9,1000,0.9798379126309548,0.6194029850746269,0.9812764244010469,0.9981568707761622,0.9896446700507614,4883.0,0.9021739130434783,0.4715909090909091,0.6194029850746269,176.0,0.9798379126309548,0.0,RF,best
