Index,globalInd,opt,timeOpt,locOpt,catOpt,modelOpt,encDim,denom,n_layers,n_units_layer_0,n_units_layer_1,n_units_layer_2,lrate,nEpoch,dropout_prob,weight_decay,objmean,objsd,meantop5,sdtop5,meanbottom5,sdbottom5,meantime,long5time,bestobj,wf1top5,acctop5
30,330,0,raw,2dpos,5FTE,NN,16.0,5000.0,2,256,128.0,,0.0365447406967198,400,0.1034839784722381,0.0001352950437891,0.9736509191539828,0.0042937414686337,0.9766752322593396,0.0003698020742018,0.9652105159122356,1.2412670766236366e-16,0.34,1.0,0.9770705673057916,0.5464229634668283,0.9766752322593396
31,331,0,raw,2dpos,WTE,NN,16.0,5000.0,2,512,512.0,,0.0133963572018475,300,0.1773484322791452,0.0001113355748667,0.9738920735323184,0.0036296469480076,0.9761612966989522,0.0002253756523224,0.9652105159122356,1.2412670766236366e-16,0.14,1.0,0.9764775647361138,0.5362854927235835,0.9761612966989522
32,332,0,raw,2dpos,onehot,NN,16.0,5000.0,3,256,256.0,512.0,0.0071700284410339,400,0.1743248755531583,0.0003781158769648,0.9746669302233644,0.0045123505431316,0.9775845028661792,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.52,1.2,0.9776635698754694,0.57518066559576,0.9775845028661792
33,333,0,raw,elliptic,5FTE,NN,,,2,512,128.0,,0.0019049531213103,500,0.1572421545782062,0.0001845943196611,0.970282664558213,0.0052042062095402,0.9760426961850168,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.18,1.2,0.976082229689662,0.5246691176470588,0.9760426961850168
34,334,0,raw,elliptic,WTE,NN,,,3,256,128.0,256.0,0.004191330157938,300,0.3711071175444412,0.0006197588388507,0.9698043091520064,0.0050500734459666,0.975884562166436,0.0,0.9652105159122356,1.2412670766236366e-16,0.18,1.0,0.975884562166436,0.5247372500936283,0.975884562166436
35,335,0,raw,elliptic,onehot,NN,,,3,512,512.0,256.0,0.0090659443457636,500,0.4957221052325476,6.279538451305319e-05,0.96858272385847,0.0052127489647199,0.9770705673057916,0.0001976675232259,0.9652105159122356,1.2412670766236366e-16,0.54,1.0,0.9772682348290176,0.5460281603702581,0.9770705673057916
36,336,0,raw,polar,5FTE,NN,,,3,512,512.0,128.0,0.0042916715134223,400,0.336392770692794,3.942110903621932e-05,0.9710733346511168,0.0051243783859358,0.9763589642221784,0.0002651988113263,0.9652105159122356,1.2412670766236366e-16,0.46,1.2,0.9766752322593398,0.538400898373229,0.9763589642221784
37,337,0,raw,polar,WTE,NN,,,3,256,128.0,128.0,0.0043338092029539,400,0.001440602704804,0.0001053511683616,0.9722672464914012,0.0049107307765121,0.9761217631943072,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.12,1.0,0.976279897212888,0.5276149965800274,0.9761217631943072
38,338,0,raw,polar,onehot,NN,,,3,128,512.0,128.0,0.0039475861435719,500,0.1955041381072251,0.0002400309579956,0.9724649140146272,0.0055468154808044,0.9775054358568888,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.34,1.0,0.9776635698754694,0.5544212694920487,0.9775054358568888
39,339,0,raw,raw,5FTE,NN,,,3,128,128.0,512.0,0.0128039117983022,400,0.4109354429418485,0.000176441965665,0.9713184423799168,0.0051452868616318,0.9762403637082426,0.0001653805152271,0.9652105159122356,1.2412670766236366e-16,0.28,1.2,0.9764775647361138,0.5289535972431965,0.9762403637082426
40,340,0,raw,raw,WTE,NN,,,2,256,128.0,,0.0127961262477384,500,0.0320446513866627,8.28761901944633e-05,0.9715793635105752,0.0051095242528885,0.976279897212888,0.0001976675232259,0.9652105159122356,1.2412670766236366e-16,0.12,1.0,0.9764775647361138,0.5278689869744687,0.976279897212888
41,341,0,raw,raw,onehot,NN,,,2,512,256.0,,0.0435540608622949,200,0.1099771803659361,0.000189013831555,0.9652105159122356,1.1214946133455534e-16,0.9652105159122356,1.2412670766236366e-16,0.9652105159122356,1.2412670766236366e-16,0.14,1.0,0.9652105159122356,0.0,0.9652105159122356
42,342,0,raw,zone,5FTE,NN,,,3,128,128.0,512.0,0.0199604498470372,400,0.0190041381125324,0.0001665260885948,0.9719391184028464,0.0050346390067462,0.9763589642221784,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.22,1.0,0.9764775647361138,0.5297808592608542,0.9763589642221784
43,343,0,raw,zone,WTE,NN,,,3,512,256.0,512.0,0.0054371716226081,500,0.1212178749525098,9.254843012836516e-05,0.9713935560387428,0.0052748869549031,0.9765566317454042,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.54,1.4,0.9766752322593398,0.5352091916926082,0.9765566317454042
44,344,0,raw,zone,onehot,NN,,,2,128,128.0,,0.0075042404666529,400,0.3792262928010921,0.0001496893735593,0.970175924095671,0.0064215271462342,0.9789286420241154,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.12,1.0,0.979047242538051,0.5978719894193715,0.9789286420241154
45,345,1,1dpos,2dpos,5FTE,NN,16.0,5000.0,2,512,256.0,,0.032931082713112,500,0.4950291115461113,0.0003890055596404,0.9746115833168608,0.0044800374977847,0.977544969361534,0.0001767992075508,0.9652105159122356,1.2412670766236366e-16,0.34,1.0,0.9776635698754694,0.5749499094940361,0.977544969361534
46,346,1,1dpos,2dpos,WTE,NN,16.0,5000.0,2,128,256.0,,0.0024390850922962,400,0.1253794255543432,0.0004218179708032,0.9744178691440994,0.0044232425538499,0.9773868353429532,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.22,1.0,0.9774659023522436,0.5732430293720616,0.9773868353429532
47,347,1,1dpos,2dpos,onehot,NN,16.0,5000.0,2,256,256.0,,0.0335399790093525,300,0.16008970406696,0.0006493071524657,0.974694603676616,0.0042559200409569,0.9777031033801146,0.0004285329786257,0.9652105159122356,1.2412670766236366e-16,0.12,1.0,0.9782565724451472,0.581341721522227,0.9777031033801146
48,348,1,1dpos,elliptic,5FTE,NN,,,1,512,,,0.0087124037205082,500,0.2846987182777638,0.0001986271436836,0.971990511958885,0.00538191832979,0.9768333662779206,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.06,0.6,0.9768728997825658,0.5339824526763726,0.9768333662779206
49,349,1,1dpos,elliptic,WTE,NN,,,1,256,,,0.009670223392042,500,0.1767318207751542,0.0001139786378335,0.9724491006127692,0.0089968654144417,0.9769519667918564,0.000108266961357,0.9560782763391976,0.0204203084721269,0.1,1.0,0.9770705673057916,0.5367817785986895,0.9769519667918564
50,350,1,1dpos,elliptic,onehot,NN,,,3,512,128.0,256.0,0.0071238524768956,300,0.4823458349259191,0.0001623730285138,0.972721881794821,0.0050966658222363,0.9765961652500492,0.0001767992075509,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9768728997825658,0.5368648268940485,0.9765961652500492
