value,duration,params_max_depth,params_max_features,params_max_samples,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_ACC,user_attrs_WF1,notUsed_precision,notUsed_recall,notUsed_f1-score,notUsed_support,Used_precision,Used_recall,Used_f1-score,Used_support,accuracy,zeroPreds,model,option
0.976082229689662,74,40,log2,0.8308602102391067,2,2,950,0.976082229689662,0.4851063829787234,0.9762,0.9995904157280361,0.9877567540220581,4883.0,0.9661016949152542,0.32386363636363635,0.4851063829787234,176.0,0.976082229689662,0.0,RF,worst
0.976082229689662,73,20,log2,0.8642451788294441,2,5,1000,0.976082229689662,0.48068669527896996,0.9760095961615354,0.999795207864018,0.9877592311583206,4883.0,0.9824561403508771,0.3181818181818182,0.48068669527896996,176.0,0.976082229689662,0.0,RF,worst
0.976082229689662,103,20,sqrt,0.8436861422891008,2,3,950,0.976082229689662,0.4851063829787234,0.9762,0.9995904157280361,0.9877567540220581,4883.0,0.9661016949152542,0.32386363636363635,0.4851063829787234,176.0,0.976082229689662,0.0,RF,worst
0.976082229689662,64,40,log2,0.9789969150560741,1,2,700,0.976082229689662,0.5254901960784314,0.9781124497991968,0.9975424943682163,0.9877319274054547,4883.0,0.8481012658227848,0.3806818181818182,0.5254901960784314,176.0,0.976082229689662,0.0,RF,worst
0.975884562166436,70,20,log2,0.6157066814777361,2,2,1000,0.975884562166436,0.47413793103448276,0.975814511293224,0.999795207864018,0.987659316204734,4883.0,0.9821428571428571,0.3125,0.47413793103448276,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,67,35,log2,0.880685382509466,2,2,850,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,100,50,log2,0.8620589227272707,3,2,850,0.975884562166436,0.47413793103448276,0.975814511293224,0.999795207864018,0.987659316204734,4883.0,0.9821428571428571,0.3125,0.47413793103448276,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,51,45,log2,0.8931205388055742,2,5,600,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,45,40,log2,0.8858734704986724,1,2,500,0.975884562166436,0.5196850393700787,0.9779160811082112,0.9975424943682163,0.9876317923763179,4883.0,0.8461538461538461,0.375,0.5196850393700787,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,61,20,log2,0.7910465154128509,2,5,850,0.975884562166436,0.47413793103448276,0.975814511293224,0.999795207864018,0.987659316204734,4883.0,0.9821428571428571,0.3125,0.47413793103448276,176.0,0.975884562166436,0.0,RF,worst
