value,duration,params_C,params_class_weight,params_penalty,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.5376556631745404,0,3.4789411893320565,,l2,0.4914014627396719,0.62976,0.54006586169045,0.7551803530314658,0.62976,1303.0,0.3172774869109948,0.23952569169960475,0.27297297297297296,1265.0,0.5291759465478841,0.7392657125077785,0.616822429906542,1607.0,0.2972972972972973,0.012443438914027148,0.023887079261672096,884.0,0.4914014627396719,0.0,0.5376556631745404,LR,worst
0.5374579956513145,0,2.7958628901629767,,l2,0.49100612769322,0.6295585412667947,0.5397696105320899,0.7551803530314658,0.6295585412667947,1303.0,0.31584470094438616,0.23794466403162054,0.27141568981064024,1265.0,0.5291759465478841,0.7392657125077785,0.616822429906542,1607.0,0.2894736842105263,0.012443438914027148,0.02386117136659436,884.0,0.49100612769322,0.0,0.5374579956513145,LR,worst
0.5374579956513145,0,2.1787002150945334,,l2,0.4908084601699941,0.62976,0.54006586169045,0.7551803530314658,0.62976,1303.0,0.31446540880503143,0.23715415019762845,0.270392068499324,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2972972972972973,0.012443438914027148,0.023887079261672096,884.0,0.4908084601699941,0.0,0.5374579956513145,LR,worst
0.5372603281280885,0,2.8393204411438098,,l2,0.4908084601699941,0.6295585412667947,0.5397696105320899,0.7551803530314658,0.6295585412667947,1303.0,0.31512605042016806,0.23715415019762845,0.2706359945872801,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2894736842105263,0.012443438914027148,0.02386117136659436,884.0,0.4908084601699941,0.0,0.5372603281280885,LR,worst
0.5372603281280885,0,2.6539129445092846,balanced,l2,0.4908084601699941,0.6295585412667947,0.5397696105320899,0.7551803530314658,0.6295585412667947,1303.0,0.31512605042016806,0.23715415019762845,0.2706359945872801,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2894736842105263,0.012443438914027148,0.02386117136659436,884.0,0.4908084601699941,0.0,0.5372603281280885,LR,worst
0.5372603281280885,0,2.7620022948168246,,l2,0.4908084601699941,0.6295585412667947,0.5397696105320899,0.7551803530314658,0.6295585412667947,1303.0,0.31512605042016806,0.23715415019762845,0.2706359945872801,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2894736842105263,0.012443438914027148,0.02386117136659436,884.0,0.4908084601699941,0.0,0.5372603281280885,LR,worst
0.5372603281280885,0,2.060993866707264,,l2,0.49100612769322,0.6297953964194374,0.5397260273972603,0.7559478127398311,0.6297953964194374,1303.0,0.31545741324921134,0.23715415019762845,0.27075812274368233,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2972972972972973,0.012443438914027148,0.023887079261672096,884.0,0.49100612769322,0.0,0.5372603281280885,LR,worst
0.5372603281280885,0,2.012969189076606,balanced,l2,0.4912037952164459,0.62976,0.54006586169045,0.7551803530314658,0.62976,1303.0,0.316894018887723,0.23873517786561266,0.2723174030658251,1265.0,0.5284697508896797,0.7392657125077785,0.6163424124513619,1607.0,0.3055555555555556,0.012443438914027148,0.02391304347826087,884.0,0.4912037952164459,0.0,0.5372603281280885,LR,worst
0.5372603281280885,0,2.3462245013782783,,l2,0.4908084601699941,0.6295585412667947,0.5397696105320899,0.7551803530314658,0.6295585412667947,1303.0,0.3147953830010493,0.23715415019762845,0.27051397655545534,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2972972972972973,0.012443438914027148,0.023887079261672096,884.0,0.4908084601699941,0.0,0.5372603281280885,LR,worst
0.5372603281280885,0,2.4786043351455644,,l2,0.4908084601699941,0.6295585412667947,0.5397696105320899,0.7551803530314658,0.6295585412667947,1303.0,0.3147953830010493,0.23715415019762845,0.27051397655545534,1265.0,0.5289403383793411,0.7392657125077785,0.6166623410329614,1607.0,0.2972972972972973,0.012443438914027148,0.023887079261672096,884.0,0.4908084601699941,0.0,0.5372603281280885,LR,worst
