value,duration,params_auto_class_weights,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.6487448112275154,19,Balanced,8,600,2.367367742205396,0.0731661800796837,4.1985657654869,0.5803518481913421,0.6413084823126665,0.6357466063348416,0.646968534151957,0.6413084823126665,1303.0,0.4872549019607843,0.39288537549407115,0.4350109409190372,1265.0,0.6632710809281268,0.7293092719352832,0.6947243627741553,1607.0,0.44820295983086683,0.4796380090497738,0.4633879781420765,884.0,0.5803518481913421,0.0,0.6487448112275154,CB,best
0.6487448112275154,17,Balanced,7,700,3.769793373549068,0.10958827588368031,4.616103017853966,0.5819331883771496,0.6452101476713367,0.6367713004484304,0.6538756715272448,0.6452101476713367,1303.0,0.49433573635427397,0.3794466403162055,0.4293381037567084,1265.0,0.6642045454545454,0.7274424393279403,0.6943866943866944,1607.0,0.44747474747474747,0.501131221719457,0.4727854855923159,884.0,0.5819331883771496,0.0,0.6487448112275154,CB,best
0.6485471437042893,37,Balanced,10,500,1.270288480917335,0.03560631844335656,4.534886966669774,0.5807471832377941,0.6471927162367223,0.6399099774943736,0.6546431312356101,0.6471927162367223,1303.0,0.48533872598584427,0.3794466403162055,0.4259094942324756,1265.0,0.6521264994547438,0.7442439327940261,0.6951467596628887,1607.0,0.4529346622369878,0.4626696832579186,0.45775041969781755,884.0,0.5807471832377941,0.0,0.6485471437042893,CB,best
0.6485471437042893,15,Balanced,7,600,2.563999352709264,0.08368224532534126,2.066555187454168,0.5785728404823087,0.651846269781462,0.6402664692820134,0.6638526477359938,0.651846269781462,1303.0,0.48739495798319327,0.366798418972332,0.41858367162832655,1265.0,0.6590909090909091,0.7218419415059116,0.689040689040689,1607.0,0.4397590361445783,0.49547511312217196,0.46595744680851064,884.0,0.5785728404823087,0.0,0.6485471437042893,CB,best
0.6481518086578375,33,Balanced,9,700,2.3136523205665958,0.09220637376802568,1.7993437955442717,0.5787705080055346,0.651846269781462,0.6402664692820134,0.6638526477359938,0.651846269781462,1303.0,0.48202137998056366,0.39209486166007906,0.43243243243243246,1265.0,0.6473456121343445,0.7436216552582452,0.6921517520996235,1607.0,0.44657863145258103,0.42081447963800905,0.43331391962725685,884.0,0.5787705080055346,0.0,0.6481518086578375,CB,best
0.6481518086578375,30,Balanced,9,600,1.254347523204759,0.034005816950234406,1.8622550863934424,0.5837121960861831,0.6517620310723758,0.6437125748502994,0.6600153491941673,0.6517620310723758,1303.0,0.4918200408997955,0.38023715415019765,0.42888987962550157,1265.0,0.6524356869184456,0.7417548226509023,0.6942341292952825,1607.0,0.45751633986928103,0.4751131221719457,0.46614872364039955,884.0,0.5837121960861831,0.0,0.6481518086578375,CB,best
0.6479541411346116,14,SqrtBalanced,8,500,1.5931753414973033,0.0798419511719761,2.42435400303391,0.5882585491203796,0.6528956104758392,0.6285511363636364,0.6792018419033001,0.6528956104758392,1303.0,0.5080906148867314,0.3723320158102767,0.42974452554744524,1265.0,0.6444560124934929,0.7703795892968264,0.7018140589569161,1607.0,0.47571606475716066,0.4321266968325792,0.45287492590397155,884.0,0.5882585491203796,0.0,0.6479541411346116,CB,best
0.6477564736113857,64,Balanced,10,800,2.2991897154580614,0.046374424896253194,3.5132606729900298,0.5831191935165052,0.6509009009009009,0.6370315944158707,0.6653875671527245,0.6509009009009009,1303.0,0.4871541501976285,0.3897233201581028,0.43302591128678086,1265.0,0.6472474612506681,0.7535780958307405,0.6963772282921219,1607.0,0.46503067484662575,0.4287330316742081,0.4461447910535609,884.0,0.5831191935165052,0.0,0.6477564736113857,CB,best
0.6475588060881597,19,Balanced,8,600,0.2815738226941034,0.044145852052359366,4.000608571812968,0.5819331883771496,0.6477272727272727,0.6394913986537023,0.6561780506523408,0.6477272727272727,1303.0,0.48129423660262893,0.37628458498023715,0.422360248447205,1265.0,0.655592469545958,0.7367766023646546,0.6938177556401992,1607.0,0.4627831715210356,0.4852941176470588,0.47377139701822196,884.0,0.5819331883771496,0.0,0.6475588060881597,CB,best
0.6473611385649338,25,SqrtBalanced,8,800,1.8472517582589192,0.11614953398451068,3.1256909550961227,0.5815378533306977,0.64734663153933,0.6351550960118169,0.6600153491941673,0.64734663153933,1303.0,0.4783027965284474,0.39209486166007906,0.4309296264118158,1265.0,0.6491133799032778,0.7517112632233977,0.6966551326412919,1607.0,0.4684014869888476,0.4276018099547511,0.4470727380248374,884.0,0.5815378533306977,0.0,0.6473611385649338,CB,best
0.6473611385649338,22,Balanced,9,500,1.4741700058736131,0.09894845616545771,4.847013808321856,0.5825261909468274,0.6484434320425209,0.6416228399699474,0.6554105909439755,0.6484434320425209,1303.0,0.4902534113060429,0.3976284584980237,0.4391095591444784,1265.0,0.6494565217391305,0.7436216552582452,0.6933565419205105,1607.0,0.4582366589327146,0.4468325791855204,0.4524627720504009,884.0,0.5825261909468274,0.0,0.6473611385649338,CB,best
0.6473611385649338,34,Balanced,9,700,2.3651755952065185,0.10057265734898527,1.782945627580657,0.5829215259932793,0.6438876233864844,0.637114951164538,0.6508058326937836,0.6438876233864844,1303.0,0.4887144259077527,0.39367588932806324,0.436077057793345,1265.0,0.6472785485592316,0.7548226509023024,0.6969261706406205,1607.0,0.46706586826347307,0.4411764705882353,0.4537521815008726,884.0,0.5829215259932793,0.0,0.6473611385649338,CB,best
0.6471634710417078,17,Balanced,8,500,0.9461639881713299,0.1277304280777813,0.6717064203069933,0.5787705080055346,0.6452587835285228,0.6354166666666666,0.6554105909439755,0.6452587835285228,1303.0,0.4875239923224568,0.4015810276679842,0.4403987863025574,1265.0,0.6600454029511919,0.7237087741132545,0.6904125853368952,1607.0,0.442371020856202,0.45588235294117646,0.449025069637883,884.0,0.5787705080055346,0.0,0.6471634710417078,CB,best
0.6471634710417078,23,Balanced,8,700,2.0119089736016313,0.11660582450278931,0.985533116452752,0.5787705080055346,0.6430456087448172,0.6318518518518519,0.6546431312356101,0.6430456087448172,1303.0,0.47569113441372735,0.39446640316205533,0.4312878133102852,1265.0,0.6597300337457818,0.7299315494710641,0.6930576070901034,1607.0,0.45691609977324266,0.45588235294117646,0.4563986409966025,884.0,0.5787705080055346,0.0,0.6471634710417078,CB,best
0.6471634710417078,16,Balanced,8,600,4.271527638546146,0.1446039161427367,4.471428251980109,0.5805495157145681,0.6492146596858639,0.6331145149525893,0.6661550268610897,0.6492146596858639,1303.0,0.4968152866242038,0.36996047430830037,0.4241051200724966,1265.0,0.6491803278688525,0.7392657125077785,0.6913005528076811,1607.0,0.45087336244541487,0.4671945701357466,0.4588888888888889,884.0,0.5805495157145681,0.0,0.6471634710417078,CB,best
0.6469658035184819,14,Balanced,7,700,2.1040566342292184,0.16511003266642255,1.7864848905555484,0.5763984977268235,0.6408882082695253,0.6394194041252865,0.6423637759017652,0.6408882082695253,1303.0,0.47782805429864256,0.41739130434782606,0.44556962025316454,1265.0,0.6624203821656051,0.7118855009334163,0.6862627474505099,1607.0,0.4433551198257081,0.4604072398190045,0.45172031076581576,884.0,0.5763984977268235,0.0,0.6469658035184819,CB,best
0.64657046847203,20,Balanced,8,600,2.581820091926406,0.13631201985686997,4.23346430418663,0.5781775054358569,0.6417233560090703,0.6321667907669397,0.6515732924021489,0.6417233560090703,1303.0,0.48628192999053926,0.40632411067193674,0.4427217915590009,1265.0,0.6571268237934904,0.7286869943995021,0.691059309530835,1607.0,0.44583808437856326,0.4423076923076923,0.4440658716638274,884.0,0.5781775054358569,0.0,0.64657046847203,CB,best
0.64657046847203,27,SqrtBalanced,8,800,1.9620417746754615,0.07771876739109275,4.46424252478766,0.5827238584700534,0.6483846731780616,0.6350257542310522,0.6623177283192633,0.6483846731780616,1303.0,0.49355797819623387,0.39367588932806324,0.43799472295514513,1265.0,0.6444091149973503,0.7566894835096453,0.6960503720663995,1607.0,0.4614427860696517,0.41968325791855204,0.4395734597156398,884.0,0.5827238584700534,0.0,0.64657046847203,CB,best
0.6463728009488041,14,Balanced,8,500,1.5192938786975294,0.14943943257601003,1.9629282429637367,0.5758054951571456,0.6390666164847573,0.6270310192023634,0.6515732924021489,0.6390666164847573,1303.0,0.4747937671860678,0.40948616600790516,0.4397283531409168,1265.0,0.6634506242905789,0.7274424393279403,0.6939744731374295,1607.0,0.4424882629107981,0.4264705882352941,0.434331797235023,884.0,0.5758054951571456,0.0,0.6463728009488041,CB,best
0.6461751334255782,33,Balanced,9,700,4.2853880991600395,0.1078526168932501,1.6199563176638965,0.5799565131448903,0.6456273764258555,0.6397889977392615,0.6515732924021489,0.6456273764258555,1303.0,0.4951923076923077,0.40711462450592883,0.44685466377440347,1265.0,0.6469310157523085,0.7411325451151214,0.6908352668213457,1607.0,0.44535840188014103,0.4287330316742081,0.43688760806916427,884.0,0.5799565131448903,0.0,0.6461751334255782,CB,best
0.6461751334255782,28,Balanced,9,600,5.507570215257948,0.10643545840074994,4.123524194846606,0.577782170389405,0.6468149264983039,0.6355555555555555,0.6584804297774367,0.6468149264983039,1303.0,0.482421875,0.3905138339920949,0.43162953254696373,1265.0,0.6522702104097453,0.7330429371499689,0.6903017872839144,1607.0,0.447098976109215,0.4445701357466063,0.44583096993760635,884.0,0.577782170389405,0.0,0.6461751334255782,CB,best
0.6459774659023523,22,Balanced,7,500,3.0676024200742096,0.10691086661665285,4.87497166159988,0.5746194900177901,0.6424792139077853,0.6329113924050633,0.6523407521105142,0.6424792139077853,1303.0,0.4735772357723577,0.3683794466403162,0.4144064028457092,1265.0,0.6668584579976985,0.7212196639701307,0.6929745889387146,1607.0,0.4346076458752515,0.48868778280542985,0.46006389776357826,884.0,0.5746194900177901,0.0,0.6459774659023523,CB,best
0.6459774659023523,27,Balanced,9,600,1.4547714780705687,0.11375869456510994,4.6969466825687,0.5793635105752125,0.6499620349278664,0.6431254695717505,0.656945510360706,0.6499620349278664,1303.0,0.4820415879017013,0.4031620553359684,0.4390873869995695,1265.0,0.6473829201101928,0.731176104542626,0.6867329047340737,1607.0,0.45614035087719296,0.4411764705882353,0.4485336400230017,884.0,0.5793635105752125,0.0,0.6459774659023523,CB,best
0.6459774659023523,11,Balanced,7,600,2.925498890757336,0.08575240184402015,4.742537607840989,0.5799565131448903,0.6484434320425209,0.6416228399699474,0.6554105909439755,0.6484434320425209,1303.0,0.49011446409989595,0.3723320158102767,0.42318059299191374,1265.0,0.6557377049180327,0.7218419415059116,0.6872037914691943,1607.0,0.4498997995991984,0.5079185520361991,0.4771519659936238,884.0,0.5799565131448903,0.0,0.6459774659023523,CB,best
0.6457797983791264,60,SqrtBalanced,10,800,1.130516887293804,0.06748935384494145,4.45038308703025,0.5856888713184424,0.6562383612662942,0.6374819102749638,0.6761320030698388,0.6562383612662942,1303.0,0.4965034965034965,0.39288537549407115,0.4386584289496911,1265.0,0.6311767702496179,0.7710018668326073,0.6941176470588235,1607.0,0.485273492286115,0.3914027149321267,0.43331246086412023,884.0,0.5856888713184424,0.0,0.6457797983791264,CB,best
0.6455821308559003,24,Balanced,8,600,2.363116534169857,0.07911038883741403,4.999085876916771,0.5773868353429531,0.6501501501501501,0.636296840558413,0.6646201074443592,0.6501501501501501,1303.0,0.48634453781512604,0.3660079051383399,0.41768155164636894,1265.0,0.6547486033519553,0.7293092719352832,0.6900206064174271,1607.0,0.4393305439330544,0.4751131221719457,0.45652173913043476,884.0,0.5773868353429531,0.0,0.6455821308559003,CB,best
0.6455821308559003,13,Balanced,7,500,1.8557039892106644,0.06157944517284782,1.9233496447636813,0.5758054951571456,0.6483180428134556,0.6458492003046459,0.6508058326937836,0.6483180428134556,1303.0,0.4827225130890052,0.36442687747035574,0.4153153153153153,1265.0,0.6570458404074703,0.7224642190416926,0.6882039122703023,1607.0,0.4326171875,0.501131221719457,0.4643605870020964,884.0,0.5758054951571456,0.0,0.6455821308559003,CB,best
0.6455821308559003,43,SqrtBalanced,9,800,1.799963771635465,0.0708971860129486,4.220521972491448,0.5819331883771496,0.6454511418944215,0.6301169590643275,0.6615502686108979,0.6454511418944215,1303.0,0.4846382556987116,0.3865612648221344,0.43007915567282323,1265.0,0.6420395421436004,0.7678904791537026,0.6993482572966846,1607.0,0.4723684210526316,0.4061085972850679,0.4367396593673966,884.0,0.5819331883771496,0.0,0.6455821308559003,CB,best
0.6453844633326744,29,Balanced,9,600,1.9914465314861731,0.11712331637377715,4.802595878849048,0.5775845028661791,0.6463506395786306,0.6339483394833948,0.659247889485802,0.6463506395786306,1303.0,0.48173076923076924,0.3960474308300395,0.43470715835141,1265.0,0.6483516483516484,0.7342874922215308,0.6886489641085497,1607.0,0.45260663507109006,0.4321266968325792,0.44212962962962965,884.0,0.5775845028661791,0.0,0.6453844633326744,CB,best
0.6453844633326744,19,Balanced,8,600,2.5542649582765966,0.10072975602050058,4.831844563314798,0.5801541806681162,0.6441808747220164,0.6229390681003584,0.6669224865694551,0.6441808747220164,1303.0,0.4984025559105431,0.36996047430830037,0.4246823956442831,1265.0,0.6565433462175594,0.7398879900435594,0.6957284961966061,1607.0,0.4474835886214442,0.4626696832579186,0.4549499443826474,884.0,0.5801541806681162,0.0,0.6453844633326744,CB,best
0.6453844633326744,20,Balanced,8,600,3.0084906346680595,0.17814837325260224,2.079369660210263,0.5744218224945642,0.6421605401350338,0.6280264123257521,0.656945510360706,0.6421605401350338,1303.0,0.4755980861244019,0.39288537549407115,0.4303030303030303,1265.0,0.6577181208053692,0.731798382078407,0.6927835051546392,1607.0,0.43684820393974505,0.4264705882352941,0.4315970234688037,884.0,0.5744218224945642,0.0,0.6453844633326744,CB,best
0.6449891282862226,16,Balanced,8,600,0.3035933313704431,0.04087819480189397,3.828588230660782,0.5823285234236015,0.6439651910707529,0.6350746268656716,0.6531082118188795,0.6439651910707529,1303.0,0.49746192893401014,0.38735177865612647,0.43555555555555553,1265.0,0.6547285954113039,0.7280647168637212,0.6894519740718916,1607.0,0.4593453009503696,0.4920814479638009,0.4751501911523758,884.0,0.5823285234236015,0.0,0.6449891282862226,CB,best
0.6449891282862226,29,Balanced,9,600,2.1072150007406414,0.07539930704555023,4.1741584704037615,0.5827238584700534,0.6446096654275093,0.6250901225666907,0.6653875671527245,0.6446096654275093,1303.0,0.5187637969094923,0.3715415019762846,0.4329801934592354,1265.0,0.6507850568489443,0.7479775980087119,0.6960046323103648,1607.0,0.44504896626768226,0.4626696832579186,0.45368829728230725,884.0,0.5827238584700534,0.0,0.6449891282862226,CB,best
0.6445937932397707,29,Balanced,8,600,2.3995019477581936,0.07406923005479432,4.240068735770185,0.5789681755287607,0.6491950580307001,0.6337719298245614,0.6653875671527245,0.6491950580307001,1303.0,0.5021459227467812,0.36996047430830037,0.4260355029585799,1265.0,0.6518353726362626,0.7293092719352832,0.6883994126284875,1607.0,0.43912591050988553,0.47737556561085975,0.4574525745257453,884.0,0.5789681755287607,0.0,0.6445937932397707,CB,best
0.6443961257165448,23,Balanced,8,700,1.9777206252522845,0.0680326772736016,4.774909705921981,0.5801541806681162,0.6423791821561339,0.6229271809661139,0.6630851880276285,0.6423791821561339,1303.0,0.5043290043290043,0.3683794466403162,0.42576518958428505,1265.0,0.6569222283507998,0.7411325451151214,0.6964912280701754,1607.0,0.44278074866310163,0.4683257918552036,0.45519516217702033,884.0,0.5801541806681162,0.0,0.6443961257165448,CB,best
0.6443961257165448,58,Balanced,10,700,1.728370128664804,0.014219911184151446,3.004717358666049,0.5789681755287607,0.652058934642992,0.6421130952380952,0.6623177283192633,0.652058934642992,1303.0,0.4826862539349423,0.36363636363636365,0.4147880973850316,1265.0,0.6503340757238307,0.7268201617921594,0.6864531295915369,1607.0,0.453416149068323,0.49547511312217196,0.4735135135135135,884.0,0.5789681755287607,0.0,0.6443961257165448,CB,best
0.6443961257165448,8,Balanced,7,400,4.717620433135505,0.2560149970488234,4.685990453658366,0.5758054951571456,0.6419280795715379,0.6399694889397407,0.6438986953184958,0.6419280795715379,1303.0,0.4792243767313019,0.41027667984189725,0.44207836456558774,1265.0,0.6580645161290323,0.6981953951462352,0.677536231884058,1607.0,0.4510416666666667,0.48981900452488686,0.46963123644251625,884.0,0.5758054951571456,0.0,0.6443961257165448,CB,best
0.6443961257165448,46,Balanced,10,600,3.954125870461222,0.08785682017189055,4.540918918778542,0.5817355208539237,0.6469708302169035,0.6309263311451495,0.6638526477359938,0.6469708302169035,1303.0,0.4747859181731684,0.39446640316205533,0.4309153713298791,1265.0,0.6509485094850949,0.747355320472931,0.6958285052143685,1607.0,0.4772727272727273,0.4276018099547511,0.4510739856801909,884.0,0.5817355208539237,0.0,0.6443961257165448,CB,best
0.6443961257165448,20,,8,700,1.6464987611652022,0.05170458846933736,2.7611521928177614,0.5880608815971536,0.65686994856723,0.6300211416490487,0.6861089792785878,0.65686994856723,1303.0,0.4917525773195876,0.37707509881422924,0.4268456375838926,1265.0,0.6331834082958521,0.7884256378344742,0.7023281596452328,1607.0,0.5037369207772795,0.38122171945701355,0.4339987121699936,884.0,0.5880608815971536,0.0,0.6443961257165448,CB,best
0.6441984581933189,17,SqrtBalanced,8,500,1.8613326649633137,0.1823558100331076,3.3381335389550486,0.5793635105752125,0.638763197586727,0.6278724981467754,0.6500383729854182,0.638763197586727,1303.0,0.47641073080481033,0.40711462450592883,0.4390451832907076,1265.0,0.650511577813678,0.7517112632233977,0.6974595842956121,1607.0,0.4676165803108808,0.4083710407239819,0.4359903381642512,884.0,0.5793635105752125,0.0,0.6441984581933189,CB,best
0.6441984581933189,17,Balanced,7,800,3.876513825670294,0.13719324122179474,0.4279306817909374,0.5754101601106938,0.6385404789053591,0.6325301204819277,0.6446661550268611,0.6385404789053591,1303.0,0.47701149425287354,0.39367588932806324,0.4313555651797315,1265.0,0.6610951008645534,0.7137523335407592,0.6864153201675643,1607.0,0.4474789915966387,0.4819004524886878,0.46405228758169936,884.0,0.5754101601106938,0.0,0.6441984581933189,CB,best
0.6441984581933189,29,Balanced,8,600,2.1520094435678905,0.09474905334089768,1.6866790051465745,0.5793635105752125,0.6404199475065617,0.626099706744868,0.6554105909439755,0.6404199475065617,1303.0,0.5058572949946751,0.37549407114624506,0.43103448275862066,1265.0,0.6541643684500827,0.7380211574362165,0.6935672514619883,1607.0,0.4411452810180276,0.47058823529411764,0.45539135194307606,884.0,0.5793635105752125,0.0,0.6441984581933189,CB,best
0.6441984581933189,13,Balanced,8,400,1.0189215867854902,0.1284892881305164,1.9626653995036347,0.5740264874481122,0.6365377250095748,0.6353211009174312,0.6377590176515733,0.6365377250095748,1303.0,0.47697974217311234,0.40948616600790516,0.44066354742662694,1265.0,0.6590519703026841,0.7181082762912259,0.6873138773079214,1607.0,0.4387308533916849,0.45361990950226244,0.4460511679644049,884.0,0.5740264874481122,0.0,0.6441984581933189,CB,best
0.6438031231468669,14,Balanced,7,700,1.781299770114999,0.22353861984047066,1.1993465232559468,0.5736311524016604,0.6304431599229288,0.6331269349845201,0.6277820414428242,0.6304431599229288,1303.0,0.47989031078610606,0.4150197628458498,0.44510385756676557,1265.0,0.658675799086758,0.7181082762912259,0.6871092587079488,1607.0,0.43973941368078173,0.4581447963800905,0.4487534626038781,884.0,0.5736311524016604,0.0,0.6438031231468669,CB,best
0.6438031231468669,33,,9,700,0.7888893381837238,0.08515786764840566,2.3508221824626347,0.5829215259932793,0.6463595839524517,0.6263498920086393,0.6676899462778204,0.6463595839524517,1303.0,0.486,0.3841897233201581,0.4291390728476821,1265.0,0.6365007541478129,0.7878033602986932,0.7041156840934372,1607.0,0.4801762114537445,0.36990950226244346,0.41789137380191693,884.0,0.5829215259932793,0.0,0.6438031231468669,CB,best
0.643605455623641,16,Balanced,8,600,3.345075242560572,0.07081941884176475,4.3047316878444395,0.5763984977268235,0.6490706319702603,0.6294160057678443,0.6699923254029163,0.6490706319702603,1303.0,0.48642779587404994,0.3541501976284585,0.40988106129917656,1265.0,0.6500553709856035,0.730553827006845,0.6879578083797245,1607.0,0.4455026455026455,0.4762443438914027,0.46036085292509565,884.0,0.5763984977268235,0.0,0.643605455623641,CB,best
0.643605455623641,12,SqrtBalanced,7,500,5.608391110294795,0.14915869177323357,0.637601543508034,0.5789681755287607,0.6457399103139013,0.629278951201748,0.6630851880276285,0.6457399103139013,1303.0,0.488,0.3857707509881423,0.43090507726269317,1265.0,0.6442516268980477,0.7392657125077785,0.6884960880904086,1607.0,0.46199524940617576,0.44004524886877827,0.4507531865585168,884.0,0.5789681755287607,0.0,0.643605455623641,CB,best
0.643605455623641,9,Balanced,6,600,0.23466594689582362,0.04851423952401617,4.030837036896393,0.5767938327732753,0.6527830367285119,0.6442451420029895,0.6615502686108979,0.6527830367285119,1303.0,0.4857142857142857,0.3494071146245059,0.4064367816091954,1265.0,0.6563396442914515,0.7118855009334163,0.6829850746268656,1607.0,0.4400749063670412,0.5316742081447964,0.48155737704918034,884.0,0.5767938327732753,0.0,0.643605455623641,CB,best
0.6432101205771892,56,Balanced,10,700,6.299130935967915,0.0732193724763194,4.337834678074781,0.5829215259932793,0.6464047442550037,0.625089605734767,0.6692248656945511,0.6464047442550037,1303.0,0.5005313496280552,0.3723320158102767,0.4270172257479601,1265.0,0.6440231700895208,0.761045426260112,0.6976611523103251,1607.0,0.46480582524271846,0.4332579185520362,0.4484777517564403,884.0,0.5829215259932793,0.0,0.6432101205771892,CB,best
0.6432101205771892,28,Balanced,9,600,2.7205681628253906,0.06428455295432992,4.377187879814203,0.5813401858074718,0.649870322341608,0.6282234957020058,0.6730621642363775,0.649870322341608,1303.0,0.5077433628318584,0.36284584980237156,0.42323651452282157,1265.0,0.6472191930207197,0.7386434349719975,0.6899157221737867,1607.0,0.4518918918918919,0.47285067873303166,0.4621337755666114,884.0,0.5813401858074718,0.0,0.6432101205771892,CB,best
0.6430124530539633,10,Balanced,7,500,3.665745018966365,0.2531013001763752,2.174419577081365,0.5671081241352046,0.6329113924050633,0.6326687116564417,0.6331542594013815,0.6329113924050633,1303.0,0.4634146341463415,0.40553359683794465,0.4325463743676223,1265.0,0.6616014026884862,0.7044181705040448,0.6823387582881254,1607.0,0.4258271077908218,0.4513574660633484,0.4382207578253707,884.0,0.5671081241352046,0.0,0.6430124530539633,CB,best
0.6430124530539633,14,Balanced,8,500,3.2760792568263524,0.04893363843272444,4.670933466925126,0.5758054951571456,0.6497153700189753,0.6426426426426426,0.656945510360706,0.6497153700189753,1303.0,0.4783526927138332,0.35810276679841896,0.40958408679927666,1265.0,0.6527855936972425,0.7218419415059116,0.6855791962174941,1607.0,0.4426719840478564,0.502262443438914,0.47058823529411764,884.0,0.5758054951571456,0.0,0.6430124530539633,CB,best
