value,duration,params_max_depth,params_max_features,params_max_samples,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.6404427752520261,13,40,log2,0.780827378526582,1,8,900,0.5862818738881201,0.6600732600732601,0.6313945339873861,0.6914811972371451,0.6600732600732601,1303.0,0.4973319103521878,0.3683794466403162,0.4232515894641235,1265.0,0.6181384248210023,0.805849408836341,0.6996218260399784,1607.0,0.5066666666666667,0.3438914027149321,0.40970350404312667,884.0,0.5862818738881201,0.0,0.6404427752520261,RF,best
0.6402451077288002,8,30,log2,0.765079043676813,3,4,850,0.5866772089345721,0.6622855056589997,0.6316155988857939,0.6960859554873369,0.6622855056589997,1303.0,0.4983888292158969,0.366798418972332,0.4225865209471767,1265.0,0.616548463356974,0.8114499066583696,0.7006985491671145,1607.0,0.5077989601386482,0.33144796380090497,0.4010951403148528,884.0,0.5866772089345721,0.0,0.6402451077288002,RF,best
0.6400474402055742,12,30,log2,0.8113936421013034,1,4,950,0.5862818738881201,0.6549192364170338,0.6277269528501056,0.6845740598618573,0.6549192364170338,1303.0,0.5005235602094241,0.3778656126482213,0.4306306306306306,1265.0,0.6232876712328768,0.7927815805849409,0.6978909887702,1607.0,0.5039123630672926,0.36425339366515835,0.42284963887065,884.0,0.5862818738881201,0.0,0.6400474402055742,RF,best
0.6400474402055742,10,30,log2,0.7790010695624878,1,8,900,0.5860842063648942,0.65686994856723,0.6300211416490487,0.6861089792785878,0.65686994856723,1303.0,0.4968220338983051,0.3707509881422925,0.42462652784065186,1265.0,0.6201438848920864,0.8046048537647791,0.7004333694474539,1607.0,0.5057283142389526,0.3495475113122172,0.4133779264214047,884.0,0.5860842063648942,0.0,0.6400474402055742,RF,best
0.6394544376358964,9,25,log2,0.7026018768292785,2,7,1000,0.5874678790274758,0.6593406593406593,0.6306937631394534,0.6907137375287797,0.6593406593406593,1303.0,0.5042643923240938,0.3739130434782609,0.42941443486155245,1265.0,0.6169507575757576,0.8108276291225887,0.7007260016133369,1607.0,0.5085910652920962,0.334841628959276,0.4038199181446112,884.0,0.5874678790274758,0.0,0.6394544376358964,RF,best
0.6394544376358964,12,30,log2,0.7495485600906803,2,4,1000,0.5856888713184424,0.6605772743880161,0.6304044630404463,0.693783576362241,0.6605772743880161,1303.0,0.4925531914893617,0.3660079051383399,0.4199546485260771,1265.0,0.6197791646663466,0.8033602986932171,0.699728997289973,1607.0,0.5066445182724253,0.34502262443438914,0.4104979811574697,884.0,0.5856888713184424,0.0,0.6394544376358964,RF,best
0.6392567701126705,15,30,log2,0.8183287467582211,3,2,1000,0.583909863609409,0.6581165262000733,0.6297335203366059,0.6891788181120491,0.6581165262000733,1303.0,0.49730893433799783,0.3652173913043478,0.4211485870556062,1265.0,0.6160417655434267,0.8077162414436839,0.6989768443726441,1607.0,0.49581239530988275,0.334841628959276,0.399729912221472,884.0,0.583909863609409,0.0,0.6392567701126705,RF,best
0.6392567701126705,11,30,log2,0.7032341894774397,2,5,1000,0.5866772089345721,0.659846547314578,0.6297071129707112,0.6930161166538756,0.659846547314578,1303.0,0.4973432518597237,0.36996047430830037,0.4242973708068903,1265.0,0.616960457360648,0.805849408836341,0.6988667026443605,1607.0,0.5162393162393163,0.3416289592760181,0.4111640571817563,884.0,0.5866772089345721,0.0,0.6392567701126705,RF,best
0.6392567701126705,11,40,log2,0.8033637420179666,2,4,950,0.5860842063648942,0.6578754578754579,0.629292221443588,0.6891788181120491,0.6578754578754579,1303.0,0.5021551724137931,0.3683794466403162,0.42498860009119926,1265.0,0.6182950191570882,0.8033602986932171,0.6987821380243573,1607.0,0.5032467532467533,0.3506787330316742,0.41333333333333333,884.0,0.5860842063648942,0.0,0.6392567701126705,RF,best
0.6392567701126705,12,30,log2,0.7772515649871311,3,4,1000,0.5856888713184424,0.6598390636430139,0.6303284416491963,0.6922486569455104,0.6598390636430139,1303.0,0.5021598272138229,0.3675889328063241,0.4244637151985395,1265.0,0.6150568181818182,0.8083385189794648,0.6985748857219682,1607.0,0.5033898305084745,0.33597285067873306,0.40298507462686567,884.0,0.5856888713184424,0.0,0.6392567701126705,RF,best
0.6390591025894445,10,40,log2,0.7415524816621228,1,7,900,0.5856888713184424,0.6581446311176041,0.6278745644599303,0.6914811972371451,0.6581446311176041,1303.0,0.5042918454935622,0.3715415019762846,0.4278561675011379,1265.0,0.6180688336520076,0.8046048537647791,0.6991078669910786,1607.0,0.49833333333333335,0.3382352941176471,0.4029649595687331,884.0,0.5856888713184424,0.0,0.6390591025894445,RF,best
0.6390591025894445,13,30,log2,0.802480480876859,1,9,950,0.5848982012255386,0.6591240875912409,0.6283924843423799,0.6930161166538756,0.6591240875912409,1303.0,0.49625668449197863,0.366798418972332,0.4218181818181818,1265.0,0.6160799238820172,0.805849408836341,0.6983014289565921,1607.0,0.5076923076923077,0.33597285067873306,0.404356705241661,884.0,0.5848982012255386,0.0,0.6390591025894445,RF,best
0.6388614350662186,10,30,log2,0.7923981028413856,2,8,950,0.5841075311326349,0.661041819515774,0.6331693605059733,0.6914811972371451,0.661041819515774,1303.0,0.4951560818083961,0.36363636363636365,0.4193254329990884,1265.0,0.6137440758293838,0.805849408836341,0.696798493408663,1607.0,0.5008375209380235,0.3382352941176471,0.4037812288993923,884.0,0.5841075311326349,0.0,0.6388614350662186,RF,best
0.6388614350662186,10,30,log2,0.8133463722471616,3,4,950,0.5845028661790868,0.6603011384502387,0.6330985915492958,0.6899462778204144,0.6603011384502387,1303.0,0.4947033898305085,0.3691699604743083,0.4228157537347216,1265.0,0.6135288552507095,0.8070939639079029,0.6971244289169578,1607.0,0.5060240963855421,0.332579185520362,0.4013651877133106,884.0,0.5845028661790868,0.0,0.6388614350662186,RF,best
0.6388614350662186,10,45,log2,0.754844939419681,1,9,1000,0.5850958687487646,0.659808963997061,0.6328400281888654,0.6891788181120491,0.659808963997061,1303.0,0.4989451476793249,0.3739130434782609,0.4274740171712607,1265.0,0.6158594491927826,0.8070939639079029,0.6986264476164826,1607.0,0.49829351535836175,0.33031674208144796,0.39727891156462586,884.0,0.5850958687487646,0.0,0.6388614350662186,RF,best
0.6386637675429927,11,30,log2,0.8193844251417356,2,5,950,0.5843051986558608,0.6591075347476225,0.6296296296296297,0.6914811972371451,0.6591075347476225,1303.0,0.4952481520591341,0.3707509881422925,0.4240506329113924,1265.0,0.6162343900096061,0.7983820784069695,0.6955814583898076,1607.0,0.5058430717863105,0.3427601809954751,0.4086311530681052,884.0,0.5843051986558608,0.0,0.6386637675429927,RF,best
0.6386637675429927,15,30,log2,0.7784120780824458,1,9,1000,0.5862818738881201,0.6600804976216612,0.6307692307692307,0.6922486569455104,0.6600804976216612,1303.0,0.5053763440860215,0.3715415019762846,0.428246013667426,1265.0,0.614691943127962,0.8070939639079029,0.6978746300780199,1607.0,0.5042444821731749,0.33597285067873306,0.40325865580448067,884.0,0.5862818738881201,0.0,0.6386637675429927,RF,best
0.6384661000197668,10,30,log2,0.8345663016729088,2,4,850,0.5837121960861831,0.6573529411764706,0.6309103740296401,0.6861089792785878,0.6573529411764706,1303.0,0.49415515409139216,0.3675889328063241,0.4215775158658205,1265.0,0.6161954959271682,0.8002489110143124,0.6962642122360585,1607.0,0.501628664495114,0.34841628959276016,0.411214953271028,884.0,0.5837121960861831,0.0,0.6384661000197668,RF,best
0.6384661000197668,10,40,log2,0.9009194650348823,2,3,650,0.5831191935165052,0.6534216335540839,0.6275618374558304,0.681504221028396,0.6534216335540839,1303.0,0.4900523560209424,0.36996047430830037,0.42162162162162165,1265.0,0.6211901306240929,0.7990043559427504,0.6989657049537289,1607.0,0.4983922829581994,0.3506787330316742,0.4116865869853918,884.0,0.5831191935165052,0.0,0.6384661000197668,RF,best
0.6384661000197668,14,50,log2,0.7594547842328869,1,9,1000,0.5847005337023127,0.6595978062157222,0.6298882681564246,0.6922486569455104,0.6595978062157222,1303.0,0.4909670563230606,0.3652173913043478,0.4188576609247507,1265.0,0.6158971918134222,0.80522713130056,0.697950377562028,1607.0,0.5128205128205128,0.3393665158371041,0.4084411164057182,884.0,0.5847005337023127,0.0,0.6384661000197668,RF,best
0.6382684324965409,13,30,log2,0.7653304668019483,3,5,1000,0.5852935362719905,0.6581165262000733,0.6297335203366059,0.6891788181120491,0.6581165262000733,1303.0,0.4983922829581994,0.3675889328063241,0.42311191992720654,1265.0,0.6138613861386139,0.8102053515868077,0.6984978540772532,1607.0,0.5112262521588946,0.334841628959276,0.40464798359535203,884.0,0.5852935362719905,0.0,0.6382684324965409,RF,best
0.6382684324965409,10,40,log2,0.7453411388328823,1,6,950,0.5843051986558608,0.656891495601173,0.6287719298245614,0.6876438986953185,0.656891495601173,1303.0,0.49369747899159666,0.3715415019762846,0.4239963915200722,1265.0,0.6183132530120482,0.7983820784069695,0.6969038565996741,1607.0,0.5057660626029654,0.34728506787330315,0.4118041582830315,884.0,0.5843051986558608,0.0,0.6382684324965409,RF,best
0.6380707649733148,11,20,log2,0.7833235320119384,1,10,900,0.5858865388416683,0.6559414990859233,0.6263966480446927,0.6884113584036838,0.6559414990859233,1303.0,0.5037919826652221,0.3675889328063241,0.4250457038391225,1265.0,0.616548463356974,0.8114499066583696,0.7006985491671145,1607.0,0.5059422750424448,0.33710407239819007,0.4046164290563476,884.0,0.5858865388416683,0.0,0.6380707649733148,RF,best
0.6380707649733148,13,30,log2,0.7182835401381004,2,8,1000,0.5850958687487646,0.656934306569343,0.6263048016701461,0.6907137375287797,0.656934306569343,1303.0,0.4978401727861771,0.36442687747035574,0.42081241442263806,1265.0,0.6153846153846154,0.8114499066583696,0.6999463231347289,1607.0,0.511265164644714,0.333710407239819,0.40383299110198495,884.0,0.5850958687487646,0.0,0.6380707649733148,RF,best
0.6380707649733148,8,30,log2,0.7743353752401513,2,5,650,0.5841075311326349,0.6561814191660571,0.6268343815513627,0.6884113584036838,0.6561814191660571,1303.0,0.5010460251046025,0.3786561264822134,0.43133723547951375,1265.0,0.6189788053949904,0.7996266334785315,0.6978007059462394,1607.0,0.49328859060402686,0.332579185520362,0.3972972972972973,884.0,0.5841075311326349,0.0,0.6380707649733148,RF,best
0.6380707649733148,10,30,log2,0.7877539217624159,3,4,1000,0.5847005337023127,0.659348701061105,0.6300699300699301,0.6914811972371451,0.659348701061105,1303.0,0.49782608695652175,0.36205533596837947,0.41922196796338673,1265.0,0.614043355325165,0.8108276291225887,0.6988468758380263,1607.0,0.504258943781942,0.334841628959276,0.40244731475186946,884.0,0.5847005337023127,0.0,0.6380707649733148,RF,best
0.6380707649733148,12,30,log2,0.6967958671209991,2,5,1000,0.5845028661790868,0.6593567251461988,0.6294487090020935,0.6922486569455104,0.6593567251461988,1303.0,0.49363057324840764,0.3675889328063241,0.42138649750792934,1265.0,0.6166666666666667,0.805849408836341,0.6986781764229836,1607.0,0.5051369863013698,0.333710407239819,0.4019073569482289,884.0,0.5845028661790868,0.0,0.6380707649733148,RF,best
0.6378730974500889,10,30,log2,0.7510589762146458,3,5,1000,0.5858865388416683,0.6579139314369074,0.6268241834607367,0.6922486569455104,0.6579139314369074,1303.0,0.5027563395810364,0.36047430830039523,0.4198895027624309,1265.0,0.6139774859287055,0.8145612943372744,0.7001872158331105,1607.0,0.5111876075731497,0.33597285067873306,0.40546075085324235,884.0,0.5858865388416683,0.0,0.6378730974500889,RF,best
0.6378730974500889,11,30,log2,0.7836647667147121,3,4,1000,0.5841075311326349,0.6574040219378428,0.6277932960893855,0.6899462778204144,0.6574040219378428,1303.0,0.49678800856531047,0.366798418972332,0.4220100045475216,1265.0,0.6144349477682811,0.80522713130056,0.6970105036358739,1607.0,0.5076660988074957,0.33710407239819007,0.4051665533650578,884.0,0.5841075311326349,0.0,0.6378730974500889,RF,best
0.637675429926863,10,40,log2,0.7891069961873685,1,8,950,0.5852935362719905,0.656158357771261,0.6280701754385964,0.6868764389869532,0.656158357771261,1303.0,0.4994731296101159,0.37470355731225297,0.4281842818428184,1265.0,0.6170416467209191,0.8021157436216553,0.6975108225108225,1607.0,0.5083892617449665,0.3427601809954751,0.40945945945945944,884.0,0.5852935362719905,0.0,0.637675429926863,RF,best
0.637675429926863,10,40,log2,0.7798947234207418,1,8,900,0.583909863609409,0.6581446311176041,0.6278745644599303,0.6914811972371451,0.6581446311176041,1303.0,0.49678800856531047,0.366798418972332,0.4220100045475216,1265.0,0.6173371647509579,0.8021157436216553,0.6976995940460081,1607.0,0.4983388704318937,0.3393665158371041,0.4037685060565276,884.0,0.583909863609409,0.0,0.637675429926863,RF,best
0.637675429926863,11,30,log2,0.829854526115121,2,2,1000,0.5837121960861831,0.6576345660930062,0.6288515406162465,0.6891788181120491,0.6576345660930062,1303.0,0.49575371549893843,0.3691699604743083,0.4231989125509742,1265.0,0.616530514175877,0.7983820784069695,0.6957700650759219,1607.0,0.5016447368421053,0.34502262443438914,0.40884718498659517,884.0,0.5837121960861831,0.0,0.637675429926863,RF,best
0.637675429926863,12,30,log2,0.8267875764703061,3,4,950,0.5850958687487646,0.6588665447897624,0.6291899441340782,0.6914811972371451,0.6588665447897624,1303.0,0.5010799136069114,0.366798418972332,0.42355089000456414,1265.0,0.6145092460881935,0.806471686372122,0.697524219590958,1607.0,0.5050675675675675,0.3382352941176471,0.4051490514905149,884.0,0.5850958687487646,0.0,0.637675429926863,RF,best
0.637675429926863,8,30,log2,0.677627641305362,1,3,700,0.5831191935165052,0.6544655929721815,0.6256123163051085,0.6861089792785878,0.6544655929721815,1303.0,0.49420442571127504,0.3707509881422925,0.42366757000903343,1265.0,0.619001454192923,0.7946484131922837,0.6959128065395095,1607.0,0.5016181229773463,0.3506787330316742,0.41278295605858856,884.0,0.5831191935165052,0.0,0.637675429926863,RF,best
0.637675429926863,9,40,log2,0.7126007188319723,2,3,800,0.583909863609409,0.6585903083700441,0.6312456016889515,0.6884113584036838,0.6585903083700441,1303.0,0.4925847457627119,0.3675889328063241,0.4210049796287913,1265.0,0.6160076226774654,0.8046048537647791,0.6977873718294657,1607.0,0.5025210084033613,0.3382352941176471,0.4043272481406356,884.0,0.583909863609409,0.0,0.637675429926863,RF,best
