value,duration,params_C,params_class_weight,params_penalty,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.5926072346313501,1,242.12889992057893,,l1,0.5317256374777624,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.39362912400455063,0.2735177865612648,0.32276119402985076,1265.0,0.589041095890411,0.7492221530802738,0.6595453300465626,1607.0,0.38501742160278746,0.25,0.30315500685871055,884.0,0.5317256374777624,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,5150.991007909149,,l1,0.5313303024313105,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.39160045402951194,0.2727272727272727,0.32152842497670087,1265.0,0.5888399412628488,0.7485998755444928,0.6591780821917809,1607.0,0.38501742160278746,0.25,0.30315500685871055,884.0,0.5313303024313105,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,9626.762875336968,,l2,0.5301442972919549,0.6415620641562064,0.5878594249201278,0.7060629316960859,0.6415620641562064,1303.0,0.3890784982935154,0.27035573122529644,0.31902985074626866,1265.0,0.5888399412628488,0.7485998755444928,0.6591780821917809,1607.0,0.3793706293706294,0.24547511312217193,0.2980769230769231,884.0,0.5301442972919549,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,444.8987793911002,,l2,0.5317256374777624,0.6422338568935427,0.58898847631242,0.7060629316960859,0.6422338568935427,1303.0,0.3942857142857143,0.2727272727272727,0.32242990654205606,1265.0,0.587890625,0.7492221530802738,0.6588235294117647,1607.0,0.38501742160278746,0.25,0.30315500685871055,884.0,0.5317256374777624,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,5532.431418299017,,l2,0.5311326349080846,0.6422082459818309,0.5894804361770366,0.7052954719877207,0.6422082459818309,1303.0,0.3936651583710407,0.27509881422924903,0.32387156817124246,1265.0,0.5882640586797065,0.7485998755444928,0.6588170865279299,1607.0,0.38003502626970226,0.24547511312217193,0.29828178694158075,884.0,0.5311326349080846,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,447.0762961864674,,l2,0.5309349673848587,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.3934240362811791,0.27430830039525694,0.3232417326502096,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.38045375218150085,0.24660633484162897,0.29924502402196296,884.0,0.5309349673848587,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,20.30489592664181,,l2,0.5305396323384068,0.6420097697138869,0.5886116442738324,0.7060629316960859,0.6420097697138869,1303.0,0.391353811149033,0.2719367588932806,0.3208955223880597,1265.0,0.5885518590998043,0.7485998755444928,0.6589975349219392,1607.0,0.3787085514834206,0.24547511312217193,0.2978723404255319,884.0,0.5305396323384068,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,5205.419029574032,,l1,0.5309349673848587,0.6413119330076762,0.5879718490083173,0.7052954719877207,0.6413119330076762,1303.0,0.38971428571428574,0.26956521739130435,0.3186915887850467,1265.0,0.5893294175232501,0.7492221530802738,0.6597260273972603,1607.0,0.38408304498269896,0.251131221719457,0.3036935704514364,884.0,0.5309349673848587,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,303.99333237292257,,l1,0.5315279699545364,0.641785838855947,0.5882352941176471,0.7060629316960859,0.641785838855947,1303.0,0.3926940639269406,0.2719367588932806,0.321345165810369,1265.0,0.589041095890411,0.7492221530802738,0.6595453300465626,1607.0,0.3843478260869565,0.25,0.3029472241261138,884.0,0.5315279699545364,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,2121.0153321863095,,l2,0.5315279699545364,0.6420097697138869,0.5886116442738324,0.7060629316960859,0.6420097697138869,1303.0,0.39500567536889897,0.27509881422924903,0.32432432432432434,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.38286713286713286,0.24773755656108598,0.3008241758241758,884.0,0.5315279699545364,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,2808.9356249339135,,l2,0.5305396323384068,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.392,0.2711462450592885,0.3205607476635514,1265.0,0.5887530562347189,0.7492221530802738,0.6593647316538883,1607.0,0.3778162911611785,0.24660633484162897,0.29842573579739906,884.0,0.5305396323384068,0.0,0.5926072346313501,LR,best
0.5926072346313501,1,3055.274774246971,balanced,l1,0.5317256374777624,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.3931818181818182,0.2735177865612648,0.3226107226107226,1265.0,0.589041095890411,0.7492221530802738,0.6595453300465626,1607.0,0.3856893542757417,0.25,0.303363074811256,884.0,0.5317256374777624,0.0,0.5926072346313501,LR,best
0.5924095671081241,1,6990.498330114936,,l2,0.5305396323384068,0.6412853650017464,0.5884615384615385,0.7045280122793554,0.6412853650017464,1303.0,0.391156462585034,0.2727272727272727,0.32137866790870984,1265.0,0.5885518590998043,0.7485998755444928,0.6589975349219392,1607.0,0.38045375218150085,0.24660633484162897,0.29924502402196296,884.0,0.5305396323384068,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,921.9860533519451,,l2,0.5303419648151808,0.6420097697138869,0.5886116442738324,0.7060629316960859,0.6420097697138869,1303.0,0.3915525114155251,0.2711462450592885,0.32041102288650164,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.3778162911611785,0.24660633484162897,0.29842573579739906,884.0,0.5303419648151808,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,3799.4504973417047,,l2,0.5301442972919549,0.6412587412587413,0.5889531149646756,0.70376055257099,0.6412587412587413,1303.0,0.39120631341600903,0.27430830039525694,0.3224907063197026,1265.0,0.5887254901960784,0.747355320472931,0.6586235261859062,1607.0,0.3773913043478261,0.24547511312217193,0.297464016449623,884.0,0.5301442972919549,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,861.7865534566674,,l2,0.5303419648151808,0.6422338568935427,0.58898847631242,0.7060629316960859,0.6422338568935427,1303.0,0.39160045402951194,0.2727272727272727,0.32152842497670087,1265.0,0.5880626223091977,0.7479775980087119,0.6584497397973158,1607.0,0.3776223776223776,0.24434389140271492,0.2967032967032967,884.0,0.5303419648151808,0.0,0.5924095671081241,LR,best
