value,duration,params_dropout_prob,params_lrate,params_nEpoch,params_n_layers,params_n_units_layer_0,params_n_units_layer_1,params_n_units_layer_2,params_weight_decay,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.5866772089345721,5,0.431400312910827,0.005779549088966894,400,3,128,128.0,512.0,5.979403721383267e-05,0.5303419648151808,0.6354790419161677,0.6201607012417824,0.6515732924021489,0.6354790419161677,1303.0,0.42937219730941706,0.3027667984189723,0.35512285581826614,1265.0,0.5675012272950417,0.7193528313627878,0.6344676180021954,1607.0,0.3876478318002628,0.333710407239819,0.3586626139817629,884.0,0.5303419648151808,0.0,0.5866772089345721,NN,worst
0.5866772089345721,11,0.46119234359110584,0.0030137608931223203,300,3,128,512.0,512.0,0.00042313955233209353,0.5313303024313105,0.6247139588100686,0.6209249431387415,0.6285495011511896,0.6247139588100686,1303.0,0.4226327944572748,0.2893280632411067,0.343500703894885,1265.0,0.5605299223389676,0.7635345364032359,0.6464699683877766,1607.0,0.4029197080291971,0.31221719457013575,0.35181644359464626,884.0,0.5313303024313105,0.0,0.5866772089345721,NN,worst
0.5864795414113461,9,0.48009064495683895,0.005375112464948968,300,3,256,512.0,512.0,0.0006738025766198565,0.5291559596758253,0.6346086346086346,0.5847347994825356,0.693783576362241,0.6346086346086346,1303.0,0.4046242774566474,0.2766798418972332,0.3286384976525822,1265.0,0.5824120603015075,0.7212196639701307,0.6444259104809563,1607.0,0.4012158054711246,0.2986425339366516,0.3424124513618677,884.0,0.5291559596758253,0.0,0.5864795414113461,NN,worst
0.5864795414113461,11,0.39604935354552,0.0033227051981785994,300,3,512,512.0,512.0,0.0007611830136403183,0.5196679185609804,0.6198617679156057,0.5892116182572614,0.6538756715272448,0.6198617679156057,1303.0,0.39552238805970147,0.2932806324110672,0.3368134362233318,1265.0,0.5871212121212122,0.6751711263223398,0.6280752532561505,1607.0,0.38814993954050786,0.36312217194570134,0.37521917007597894,884.0,0.5196679185609804,0.0,0.5864795414113461,NN,worst
0.5860842063648942,12,0.3867224677985991,0.004464508679905172,300,3,256,512.0,512.0,0.00045655060798064745,0.5196679185609804,0.60741885625966,0.6116731517509728,0.6032233307751343,0.60741885625966,1303.0,0.4247020585048754,0.3098814229249012,0.3583180987202925,1265.0,0.5784868759650026,0.6994399502177971,0.6332394366197183,1607.0,0.3601321585903084,0.36990950226244346,0.36495535714285715,884.0,0.5196679185609804,0.0,0.5860842063648942,NN,worst
0.5860842063648942,9,0.3758664090035439,0.0030672045798514516,300,3,256,512.0,512.0,0.0006884344922820367,0.526783949397114,0.6229385307346327,0.6087912087912087,0.6377590176515733,0.6229385307346327,1303.0,0.4270833333333333,0.3241106719367589,0.3685393258426966,1265.0,0.5679374389051809,0.7230864965774736,0.6361894333424583,1607.0,0.3808139534883721,0.29638009049773756,0.3333333333333333,884.0,0.526783949397114,0.0,0.5860842063648942,NN,worst
0.5860842063648942,9,0.40678119890487285,0.007218026697848659,500,3,128,256.0,512.0,0.0005400372101947006,0.5340976477564736,0.6278984173721016,0.6032531824611033,0.6546431312356101,0.6278984173721016,1303.0,0.43202764976958524,0.2964426877470356,0.35161744022503516,1265.0,0.57015065913371,0.7535780958307405,0.649155722326454,1607.0,0.40275650842266464,0.29751131221719457,0.34222511385816523,884.0,0.5340976477564736,0.0,0.5860842063648942,NN,worst
0.5858865388416683,9,0.4329740169089755,0.0048073316241790485,300,3,256,512.0,512.0,0.00022268756888739152,0.5190749159913026,0.6202334630350195,0.6290449881610103,0.6116653875671527,0.6202334630350195,1303.0,0.4202247191011236,0.2956521739130435,0.3470997679814385,1265.0,0.5718685831622177,0.6932171748599876,0.6267229254571026,1607.0,0.35744234800838576,0.38574660633484165,0.3710554951033732,884.0,0.5190749159913026,0.0,0.5858865388416683,NN,worst
0.5858865388416683,9,0.4547506001323935,0.0036934911568052456,300,3,256,512.0,512.0,0.00035791820950185405,0.5159122356196877,0.6229876450767503,0.6081871345029239,0.6385264773599386,0.6229876450767503,1303.0,0.3957636566332218,0.28063241106719367,0.3283996299722479,1265.0,0.5770423991726991,0.6944617299315494,0.630330415136967,1607.0,0.3569767441860465,0.34728506787330315,0.35206422018348627,884.0,0.5159122356196877,0.0,0.5858865388416683,NN,worst
0.5858865388416683,6,0.40781073823009334,0.006284477014930871,200,3,256,512.0,512.0,0.000601077550753036,0.5305396323384068,0.6294937637564196,0.6029515108924807,0.6584804297774367,0.6294937637564196,1303.0,0.4232121922626026,0.28537549407114626,0.3408876298394712,1265.0,0.5657649253731343,0.7548226509023024,0.6467608637696615,1607.0,0.39436619718309857,0.2850678733031674,0.3309258043335522,884.0,0.5305396323384068,0.0,0.5858865388416683,NN,worst
0.5852935362719905,9,0.4045406637109508,0.00359900362262955,300,3,256,512.0,512.0,0.0009602803272272786,0.5279699545364697,0.6252723311546841,0.5933838731909028,0.6607828089025326,0.6252723311546841,1303.0,0.41411764705882353,0.2782608695652174,0.33286052009456263,1265.0,0.5719079578139981,0.7423771001866832,0.6460871919848362,1607.0,0.3943452380952381,0.2997737556561086,0.34061696658097684,884.0,0.5279699545364697,0.0,0.5852935362719905,NN,worst
0.5852935362719905,14,0.4223520419962942,0.0030904157064135453,300,3,512,512.0,512.0,0.0006631380832506833,0.5242142715951769,0.6162790697674418,0.6225528582615505,0.6101304681504222,0.6162790697674418,1303.0,0.4154013015184382,0.3027667984189723,0.3502514860539552,1265.0,0.5603367633302152,0.7454884878655881,0.6397863818424566,1607.0,0.38227146814404434,0.31221719457013575,0.3437110834371108,884.0,0.5242142715951769,0.0,0.5852935362719905,NN,worst
0.5852935362719905,11,0.47630862292749204,0.0053783752578462395,300,3,512,512.0,512.0,0.0004332983716068839,0.5198655860842064,0.6167434715821812,0.617217524980784,0.6162701458173446,0.6167434715821812,1303.0,0.4070138150903294,0.3027667984189723,0.3472348141432457,1265.0,0.5667799902865469,0.7261978842563783,0.6366612111292962,1607.0,0.3654353562005277,0.31334841628959276,0.3373934226552984,884.0,0.5198655860842064,0.0,0.5852935362719905,NN,worst
0.5848982012255386,11,0.42469638614506255,0.0029918189044449337,300,3,512,512.0,512.0,0.0007277399350184681,0.5259932793042104,0.6215022091310751,0.5973106864826611,0.6477359938603223,0.6215022091310751,1303.0,0.41950113378684806,0.2924901185770751,0.3446669771774569,1265.0,0.5681372549019608,0.7212196639701307,0.635590896627365,1607.0,0.39779005524861877,0.3257918552036199,0.3582089552238806,884.0,0.5259932793042104,0.0,0.5848982012255386,NN,worst
0.5848982012255386,12,0.457520637565278,0.004055032281546771,300,3,256,512.0,512.0,0.0005549389155707519,0.5257956117809843,0.6213303604607953,0.6023054755043228,0.6415963161933999,0.6213303604607953,1303.0,0.44412607449856734,0.2450592885375494,0.31584309730005095,1265.0,0.5691793893129771,0.7423771001866832,0.6443424250607616,1607.0,0.3660205245153934,0.36312217194570134,0.3645655877342419,884.0,0.5257956117809843,0.0,0.5848982012255386,NN,worst
0.5845028661790868,10,0.41528793965479094,0.0028788973255259795,300,3,512,256.0,512.0,0.0007391345019293499,0.5287606246293733,0.6281721221037146,0.6031073446327684,0.6554105909439755,0.6281721221037146,1303.0,0.42424242424242425,0.28774703557312253,0.34291097503532736,1265.0,0.5636535731187885,0.7411325451151214,0.6403225806451613,1607.0,0.3958333333333333,0.3009049773755656,0.34190231362467866,884.0,0.5287606246293733,0.0,0.5845028661790868,NN,worst
0.5843051986558608,3,0.4769863447695487,0.0041645798383400795,300,3,256,128.0,256.0,0.00014814311823292556,0.5321209725242143,0.6317376554843573,0.6207407407407407,0.6431312356101304,0.6317376554843573,1303.0,0.42841163310961966,0.3027667984189723,0.3547938860583604,1265.0,0.5590551181102362,0.7510889856876167,0.6409984067976633,1607.0,0.4024390243902439,0.2986425339366516,0.34285714285714286,884.0,0.5321209725242143,0.0,0.5843051986558608,NN,worst
0.5841075311326349,4,0.47553211991523114,0.005429938509248042,300,3,256,128.0,512.0,0.00010708440227181182,0.520853923700336,0.6281807823775162,0.6218045112781955,0.634689178818112,0.6281807823775162,1303.0,0.40635641316685583,0.28300395256916994,0.3336439888164026,1265.0,0.5627135187896535,0.7174859987554449,0.6307439824945296,1607.0,0.3717146433041302,0.33597285067873306,0.35294117647058826,884.0,0.520853923700336,0.0,0.5841075311326349,NN,worst
0.5841075311326349,9,0.42550414683220067,0.004973265387802373,300,3,256,512.0,512.0,0.0008768525199727017,0.5259932793042104,0.6288178224937119,0.5912162162162162,0.671527244819647,0.6288178224937119,1303.0,0.4223300970873786,0.27509881422924903,0.3331737673528004,1265.0,0.5769423558897243,0.716241443683883,0.6390893947806774,1607.0,0.37763157894736843,0.3246606334841629,0.3491484184914842,884.0,0.5259932793042104,0.0,0.5841075311326349,NN,worst
0.5841075311326349,12,0.44625164261123207,0.002835383688386641,300,3,256,512.0,512.0,0.0005937104615151931,0.5240166040719509,0.6235380116959064,0.5952547103977669,0.6546431312356101,0.6235380116959064,1303.0,0.4205405405405405,0.3075098814229249,0.3552511415525114,1265.0,0.5772773797338793,0.701929060360921,0.6335299073294018,1607.0,0.37617135207496655,0.3178733031674208,0.34457388105456777,884.0,0.5240166040719509,0.0,0.5841075311326349,NN,worst
0.583909863609409,14,0.4400024208991045,0.0040068708917530135,300,3,512,512.0,512.0,0.00020057224990574572,0.511958885155169,0.6017488076311606,0.6240725474031328,0.5809669992325402,0.6017488076311606,1303.0,0.40412979351032446,0.324901185770751,0.3602103418054338,1265.0,0.572992700729927,0.6838830118232732,0.6235460992907801,1607.0,0.3545554335894621,0.36538461538461536,0.3598885793871866,884.0,0.511958885155169,0.0,0.583909863609409,NN,worst
0.5837121960861831,12,0.3981890645944974,0.0034943319241613918,300,3,256,512.0,512.0,0.000992318363930365,0.5283652895829215,0.6244541484716157,0.5937716262975778,0.6584804297774367,0.6244541484716157,1303.0,0.43249176728869376,0.31146245059288535,0.36213235294117646,1265.0,0.5732071713147411,0.716241443683883,0.6367911479944675,1607.0,0.38848920863309355,0.3054298642533937,0.34198860037998735,884.0,0.5283652895829215,0.0,0.5837121960861831,NN,worst
0.5835145285629572,9,0.3933567228588368,0.002174801399415111,300,3,256,512.0,512.0,0.00032985981085476745,0.5170982407590433,0.6191663697898112,0.5777925531914894,0.6669224865694551,0.6191663697898112,1303.0,0.4251968503937008,0.29881422924901185,0.35097493036211697,1265.0,0.5856052344601963,0.6683260734287492,0.6242371403661726,1607.0,0.3545673076923077,0.333710407239819,0.34382284382284384,884.0,0.5170982407590433,0.0,0.5835145285629572,NN,worst
0.5829215259932793,9,0.3511077482097358,0.003414948324714469,300,3,256,512.0,512.0,0.0006546063290966173,0.5265862818738881,0.6162079510703364,0.6138613861386139,0.6185725249424405,0.6162079510703364,1303.0,0.40885684860968075,0.3138339920948617,0.3550983899821109,1265.0,0.5599067599067599,0.747355320472931,0.6401918976545842,1607.0,0.4126984126984127,0.29411764705882354,0.34346103038309117,884.0,0.5265862818738881,0.0,0.5829215259932793,NN,worst
0.5829215259932793,9,0.4676197079455206,0.004767128792055155,300,3,256,512.0,512.0,0.0009010219586462176,0.5277722870132437,0.6278986799857296,0.5866666666666667,0.6753645433614736,0.6278986799857296,1303.0,0.4254807692307692,0.2798418972332016,0.3376251788268956,1265.0,0.5765586034912719,0.7193528313627878,0.6400885935769657,1607.0,0.3878116343490305,0.3167420814479638,0.34869240348692404,884.0,0.5277722870132437,0.0,0.5829215259932793,NN,worst
0.5829215259932793,5,0.36107577375203315,0.004574811724502656,200,3,512,256.0,512.0,0.0005300635149945388,0.5163075706661395,0.613838422883649,0.618380062305296,0.6093630084420568,0.613838422883649,1303.0,0.39542143600416235,0.30039525691699603,0.3414195867026056,1265.0,0.5604236880115552,0.7243310516490354,0.6319218241042345,1607.0,0.37177747625508817,0.30995475113122173,0.33806292412091304,884.0,0.5163075706661395,0.0,0.5829215259932793,NN,worst
0.5827238584700534,5,0.37798939695993,0.004211710534030522,200,3,512,256.0,512.0,0.00027443386596209704,0.5111682150622653,0.6127300613496932,0.6122605363984674,0.6132003069838834,0.6127300613496932,1303.0,0.4019715224534502,0.2901185770750988,0.3370064279155188,1265.0,0.5717213114754098,0.6944617299315494,0.627142455745996,1607.0,0.34195725534308213,0.3438914027149321,0.34292160180485054,884.0,0.5111682150622653,0.0,0.5827238584700534,NN,worst
0.5825261909468274,3,0.4854896004336977,0.005106128728862953,200,3,128,512.0,256.0,0.00015654487168187877,0.5216445937932398,0.6279155868196964,0.6065808297567954,0.6508058326937836,0.6279155868196964,1303.0,0.4143920595533499,0.26403162055335966,0.3225494929985514,1265.0,0.5717785399314061,0.7261978842563783,0.6398026315789473,1607.0,0.35626535626535627,0.32805429864253394,0.3415783274440518,884.0,0.5216445937932398,0.0,0.5825261909468274,NN,worst
0.5819331883771496,4,0.4901777441708351,0.005732087141878207,300,3,256,128.0,512.0,3.3781056834804685e-05,0.5246096066416288,0.6251415628539071,0.6151560178306092,0.6354566385264774,0.6251415628539071,1303.0,0.4475347661188369,0.2798418972332016,0.3443579766536965,1265.0,0.5628284758719542,0.7330429371499689,0.6367567567567568,1607.0,0.3546441495778046,0.332579185520362,0.3432574430823117,884.0,0.5246096066416288,0.0,0.5819331883771496,NN,worst
0.5815378533306977,11,0.46009138725708126,0.0024733867439940575,300,3,512,512.0,512.0,0.0009406893609306632,0.52698161692034,0.6256448047162859,0.6017009213323884,0.6515732924021489,0.6256448047162859,1303.0,0.42180616740088106,0.3027667984189723,0.35250805338242064,1265.0,0.5643373493975904,0.7286869943995021,0.6360673546985334,1607.0,0.3954887218045113,0.29751131221719457,0.3395739186571982,884.0,0.52698161692034,0.0,0.5815378533306977,NN,worst
0.5815378533306977,11,0.4499661326702631,0.0023367319740383785,300,3,512,512.0,512.0,0.0003486109288394711,0.5167029057125915,0.6099885627144491,0.6060606060606061,0.6139677666922486,0.6099885627144491,1303.0,0.420479302832244,0.30513833992094863,0.35364177737059094,1265.0,0.5680119581464873,0.7093963907902925,0.630879911455451,1607.0,0.3538083538083538,0.3257918552036199,0.3392226148409894,884.0,0.5167029057125915,0.0,0.5815378533306977,NN,worst
0.5807471832377941,7,0.47237727176886785,0.001482449491929498,400,3,256,512.0,128.0,0.0007624824464994506,0.5305396323384068,0.6330988522769345,0.6115879828326181,0.6561780506523408,0.6330988522769345,1303.0,0.43346007604562736,0.27035573122529644,0.3330087633885102,1265.0,0.5498449268941072,0.7722464219041693,0.6423395445134575,1607.0,0.4,0.27828054298642535,0.32821881254169444,884.0,0.5305396323384068,0.0,0.5807471832377941,NN,worst
0.5807471832377941,9,0.439927784602353,0.004028289340997783,300,3,256,512.0,512.0,0.0005672066368010531,0.5250049416880807,0.6256820662058931,0.5947441217150761,0.6600153491941673,0.6256820662058931,1303.0,0.42528735632183906,0.26324110671936757,0.3251953125,1265.0,0.5640781324440209,0.7367766023646546,0.638963842417701,1607.0,0.3816689466484268,0.3156108597285068,0.3455108359133127,884.0,0.5250049416880807,0.0,0.5807471832377941,NN,worst
0.5805495157145681,6,0.453507095930078,0.006988462421527189,400,3,256,128.0,128.0,0.00013522725465467,0.5226329314093694,0.6305309734513275,0.6068133427963094,0.6561780506523408,0.6305309734513275,1303.0,0.4221105527638191,0.2656126482213439,0.3260553129548763,1265.0,0.5606991025035427,0.7386434349719975,0.6374865735767992,1607.0,0.36092265943012214,0.3009049773755656,0.3281924737816163,884.0,0.5226329314093694,0.0,0.5805495157145681,NN,worst
0.5801541806681162,5,0.3850003409563234,0.001875052603983699,200,3,512,256.0,512.0,0.00028551550528190905,0.5182842458983989,0.622655663915979,0.6089508437270726,0.6369915579432079,0.622655663915979,1303.0,0.4108967082860386,0.28616600790513835,0.33737185461323393,1265.0,0.5525568181818182,0.7261978842563783,0.6275880613068029,1607.0,0.3741109530583215,0.29751131221719457,0.3314429741650914,884.0,0.5182842458983989,0.0,0.5801541806681162,NN,worst
0.5799565131448903,5,0.4677429920410837,0.004504262921574615,200,3,512,256.0,512.0,0.0008785066245399365,0.5301442972919549,0.6269090909090909,0.5957152729785764,0.6615502686108979,0.6269090909090909,1303.0,0.41735052754982416,0.28142292490118576,0.336166194523135,1265.0,0.5585421412300683,0.7629122588674548,0.6449237243556023,1607.0,0.4219858156028369,0.2692307692307692,0.3287292817679558,884.0,0.5301442972919549,0.0,0.5799565131448903,NN,worst
0.5799565131448903,9,0.4891654259744432,0.0033762652457995745,300,3,256,512.0,512.0,0.0002886963101923036,0.5161099031429136,0.6167883211678832,0.5880306193458594,0.6485034535686877,0.6167883211678832,1303.0,0.39896373056994816,0.30434782608695654,0.3452914798206278,1265.0,0.5799158780231335,0.686372121966397,0.6286691365061271,1607.0,0.36821192052980134,0.31447963800904977,0.3392312385600976,884.0,0.5161099031429136,0.0,0.5799565131448903,NN,worst
0.5799565131448903,7,0.37520962228534954,0.003949707521157268,200,3,512,256.0,512.0,0.000636634785456846,0.5198655860842064,0.6199778842609657,0.5964539007092199,0.6454336147352264,0.6199778842609657,1303.0,0.4121900826446281,0.31541501976284586,0.3573667711598746,1265.0,0.570630081300813,0.6988176726820162,0.6282517482517482,1607.0,0.3744740532959327,0.3020361990950226,0.3343769567939887,884.0,0.5198655860842064,0.0,0.5799565131448903,NN,worst
0.5797588456216644,9,0.4148447481785614,0.0044208855288825465,300,3,256,512.0,512.0,0.0007930220140848986,0.5259932793042104,0.6253192265596498,0.5959666203059806,0.6577129700690714,0.6253192265596498,1303.0,0.4239401496259352,0.26877470355731226,0.3289791969037252,1265.0,0.5617021276595745,0.7392657125077785,0.6383664696399785,1607.0,0.39204545454545453,0.31221719457013575,0.34760705289672544,884.0,0.5259932793042104,0.0,0.5797588456216644,NN,worst
0.5795611780984384,12,0.36562701724833696,0.001604705752745099,500,3,512,256.0,512.0,0.00040666552925457117,0.5170982407590433,0.6144712430426716,0.5948275862068966,0.6354566385264774,0.6144712430426716,1303.0,0.42448979591836733,0.32885375494071145,0.3706013363028953,1265.0,0.5713522180652058,0.6652146857498444,0.6147211040828062,1607.0,0.3713235294117647,0.3427601809954751,0.3564705882352941,884.0,0.5170982407590433,0.0,0.5795611780984384,NN,worst
0.5793635105752125,1,0.2267789982738254,0.008894984842635092,200,2,128,256.0,,0.00026322153069498585,0.529946629768729,0.6260488872674207,0.5966620305980529,0.6584804297774367,0.6260488872674207,1303.0,0.42290249433106575,0.2948616600790514,0.3474615742897066,1265.0,0.555205047318612,0.7666459240821406,0.6440146366962886,1607.0,0.41923076923076924,0.24660633484162897,0.31054131054131057,884.0,0.529946629768729,0.0,0.5793635105752125,NN,worst
0.5793635105752125,1,0.3360978925256508,0.008810383916411882,200,2,128,256.0,,0.000203009837350864,0.5321209725242143,0.6385889128869691,0.6013559322033898,0.6807367613200307,0.6385889128869691,1303.0,0.4245398773006135,0.2735177865612648,0.3326923076923077,1265.0,0.5510384445426425,0.775980087118855,0.6444444444444445,1607.0,0.4189723320158103,0.2398190045248869,0.30503597122302156,884.0,0.5321209725242143,0.0,0.5793635105752125,NN,worst
0.5793635105752125,3,0.4958324733664645,0.003242562486511081,200,3,512,128.0,512.0,0.0002737235049843379,0.5259932793042104,0.6300448430493274,0.6139839766933721,0.646968534151957,0.6300448430493274,1303.0,0.4244946492271106,0.28221343873517785,0.33903133903133903,1265.0,0.5504753282028066,0.7566894835096453,0.6373165618448637,1607.0,0.38522012578616355,0.27714932126696834,0.3223684210526316,884.0,0.5259932793042104,0.0,0.5793635105752125,NN,worst
0.5791658430519866,9,0.46961253296932065,0.005158831190481381,300,3,256,512.0,512.0,0.00043861411485892455,0.517888910851947,0.6260932944606414,0.5961138098542679,0.659247889485802,0.6260932944606414,1303.0,0.400213447171825,0.2964426877470356,0.3405994550408719,1265.0,0.5741602067183462,0.6913503422526447,0.6273291925465838,1607.0,0.36863270777479895,0.31108597285067874,0.3374233128834356,884.0,0.517888910851947,0.0,0.5791658430519866,NN,worst
0.5789681755287607,4,0.47248405294568063,0.002491431852320101,300,3,128,512.0,128.0,0.000315618760873208,0.5293536271990512,0.6368593238822247,0.6049723756906077,0.6722947045280123,0.6368593238822247,1303.0,0.42293464858199753,0.2711462450592885,0.3304431599229287,1265.0,0.5505819158460161,0.7654013690105788,0.640458214006769,1607.0,0.4045936395759717,0.25904977375565613,0.3158620689655172,884.0,0.5293536271990512,0.0,0.5789681755287607,NN,worst
0.5789681755287607,5,0.41431748653303474,0.0024870667822527196,200,3,512,256.0,512.0,0.0005685894381504792,0.5190749159913026,0.6212574850299402,0.6062819576333089,0.6369915579432079,0.6212574850299402,1303.0,0.4157706093189964,0.27509881422924903,0.33111322549952427,1265.0,0.5581285444234405,0.7349097697573118,0.6344345957561106,1607.0,0.3622795115332429,0.3020361990950226,0.32942628007402835,884.0,0.5190749159913026,0.0,0.5789681755287607,NN,worst
