value,duration,params_C,params_class_weight,params_coef0,params_degree,params_gamma,params_kernel,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.6353034196481518,8,1.8812353642527375,balanced,,,0.02739252048056246,rbf,0.5625617711010081,0.6330447873541588,0.6211225997045791,0.6454336147352264,0.6330447873541588,1303.0,0.4503610108303249,0.39446640316205533,0.42056468605141173,1265.0,0.6571428571428571,0.70130678282514,0.6785069235400362,1607.0,0.42970521541950113,0.4287330316742081,0.4292185730464326,884.0,0.5625617711010081,0.0,0.6353034196481518,SV,best
0.6351057521249259,7,1.383223496009172,balanced,,,0.015796640442355785,rbf,0.5617711010081043,0.6417797888386124,0.6308376575240919,0.6531082118188795,0.6417797888386124,1303.0,0.46578140960163433,0.36047430830039523,0.40641711229946526,1265.0,0.6594333936106088,0.6807716241443684,0.6699326393141457,1607.0,0.41138059701492535,0.498868778280543,0.450920245398773,884.0,0.5617711010081043,0.0,0.6351057521249259,SV,best
0.6351057521249259,7,0.922892585633987,balanced,,,0.019482798349140084,rbf,0.5643407788100415,0.6473859844271412,0.6262553802008608,0.6699923254029163,0.6473859844271412,1303.0,0.46373626373626375,0.33359683794466405,0.38804597701149424,1265.0,0.6547269524368761,0.6938394523957685,0.6737160120845922,1607.0,0.4230038022813688,0.503393665158371,0.4597107438016529,884.0,0.5643407788100415,0.0,0.6351057521249259,SV,best
0.6349080846016999,8,2.528978888107808,balanced,,,0.01161834616773261,rbf,0.5586084206364894,0.6308106031502113,0.6315384615384615,0.6300844205679201,0.6308106031502113,1303.0,0.4597156398104265,0.383399209486166,0.41810344827586204,1265.0,0.6681061073411474,0.6739265712507778,0.671003717472119,1607.0,0.40350877192982454,0.49434389140271495,0.4443314692425013,884.0,0.5586084206364894,0.0,0.6349080846016999,SV,best
0.6341174145087962,6,1.21147945719769,balanced,,,0.012107753188767324,rbf,0.5605850958687487,0.6472346786248132,0.6307356154406409,0.6646201074443592,0.6472346786248132,1303.0,0.4652701212789416,0.33359683794466405,0.3885819521178637,1265.0,0.6502057613168725,0.6882389545737398,0.6686819830713422,1607.0,0.4100185528756957,0.5,0.4505606523955148,884.0,0.5605850958687487,0.0,0.6341174145087962,SV,best
0.6341174145087962,9,0.9031800415445468,balanced,,,0.01865850764206892,rbf,0.5625617711010081,0.6466666666666666,0.6249105225483178,0.6699923254029163,0.6466666666666666,1303.0,0.4617067833698031,0.33359683794466405,0.38733363928407527,1265.0,0.6544811320754716,0.6907280647168638,0.6721162579473207,1607.0,0.41920152091254753,0.498868778280543,0.4555785123966942,884.0,0.5625617711010081,0.0,0.6341174145087962,SV,best
0.6339197469855703,7,1.5150933712285288,balanced,,,0.014007186364306973,rbf,0.559992093299071,0.64,0.629547141796585,0.6508058326937836,0.64,1303.0,0.46782431052093976,0.36205533596837947,0.40819964349376114,1265.0,0.657608695652174,0.6776602364654636,0.667483910511799,1607.0,0.40668523676880225,0.49547511312217196,0.4467108618052014,884.0,0.559992093299071,0.0,0.6339197469855703,SV,best
0.6337220794623444,8,2.0547976856212604,balanced,,,0.023426108563989106,rbf,0.5595967582526191,0.6296155310239817,0.6246223564954683,0.634689178818112,0.6296155310239817,1303.0,0.453416149068323,0.4039525691699605,0.42725752508361203,1265.0,0.659171597633136,0.6932171748599876,0.6757658477403701,1607.0,0.4128540305010893,0.4287330316742081,0.42064372918978915,884.0,0.5595967582526191,0.0,0.6337220794623444,SV,best
0.6335244119391183,11,2.15809401779646,balanced,,,0.02509367685952901,rbf,0.559794425775845,0.6318972033257747,0.6224869694713329,0.6415963161933999,0.6318972033257747,1303.0,0.4455270150575731,0.3976284584980237,0.4202172096908939,1265.0,0.657631113730112,0.6944617299315494,0.6755447941888619,1607.0,0.42359550561797754,0.4264705882352941,0.4250281848928974,884.0,0.559794425775845,0.0,0.6335244119391183,SV,best
0.6333267444158924,7,0.8086625959254908,balanced,,,0.028273327687415608,rbf,0.5661197865190749,0.6465014577259475,0.6155447605829285,0.6807367613200307,0.6465014577259475,1303.0,0.47268673355629875,0.33517786561264823,0.39222941720629045,1265.0,0.6507479861910241,0.7037958929682638,0.6762331838565022,1607.0,0.42929806714140384,0.47737556561085975,0.45206213176218535,884.0,0.5661197865190749,0.0,0.6333267444158924,SV,best
0.6329314093694406,7,0.8208693704822005,balanced,,,0.03435407182753296,rbf,0.5696778019371417,0.6449301325689717,0.6048387096774194,0.6907137375287797,0.6449301325689717,1303.0,0.4786995515695067,0.3375494071146245,0.3959202596198424,1265.0,0.6507394766780432,0.7118855009334163,0.6799405646359584,1607.0,0.44625407166123776,0.4649321266968326,0.4554016620498615,884.0,0.5696778019371417,0.0,0.6329314093694406,SV,best
0.6327337418462147,11,2.2400031611246844,balanced,,,0.02237612697814443,rbf,0.5570270804506819,0.6295731707317073,0.6252838758516276,0.6339217191097467,0.6295731707317073,1303.0,0.4489082969432314,0.40632411067193674,0.42655601659751036,1265.0,0.6586969515839809,0.685749844430616,0.6719512195121952,1607.0,0.40869565217391307,0.4253393665158371,0.41685144124168516,884.0,0.5570270804506819,0.0,0.6327337418462147,SV,best
0.6327337418462147,6,0.7467877087738137,balanced,,,0.02030054863476057,rbf,0.5623641035777822,0.644640234948605,0.6178747361013371,0.6738296239447429,0.644640234948605,1303.0,0.4660529344073648,0.3201581027667984,0.3795688847235239,1265.0,0.6506373117033604,0.6988176726820162,0.6738673867386739,1607.0,0.42090124640460214,0.49660633484162897,0.455630513751946,884.0,0.5623641035777822,0.0,0.6327337418462147,SV,best
0.6321407392765369,6,0.6943604941433578,balanced,,,0.02291212707237327,rbf,0.5639454437635897,0.6462436177972283,0.6157053509381515,0.6799693016116654,0.6462436177972283,1303.0,0.4694835680751174,0.31620553359683795,0.3778932451582428,1265.0,0.6499712147380541,0.7025513378967019,0.6752392344497608,1607.0,0.4248302618816683,0.49547511312217196,0.45744125326370755,884.0,0.5639454437635897,0.0,0.6321407392765369,SV,best
0.6313500691836331,12,1.8825804735656915,balanced,,,0.030828379194225108,rbf,0.5617711010081043,0.6313827804696236,0.613768115942029,0.6500383729854182,0.6313827804696236,1303.0,0.4547945205479452,0.39367588932806324,0.42203389830508475,1265.0,0.6518731988472622,0.7037958929682638,0.6768402154398564,1607.0,0.43109540636042404,0.41402714932126694,0.42238892094633584,884.0,0.5617711010081043,0.0,0.6313500691836331,SV,best
0.6307570666139554,6,0.8044867750202892,balanced,,,0.013723277166728668,rbf,0.5586084206364894,0.6443791329904482,0.6180408738548273,0.6730621642363775,0.6443791329904482,1303.0,0.46261682242990654,0.3130434782608696,0.3734087694483734,1265.0,0.6509324009324009,0.6950840074673305,0.672284080650015,1607.0,0.40823970037453183,0.49321266968325794,0.44672131147540983,884.0,0.5586084206364894,0.0,0.6307570666139554,SV,best
0.6297687289978257,12,2.297678202537684,balanced,,,0.02947903607884201,rbf,0.5593990907293932,0.628123834390153,0.6110304789550073,0.6462010744435918,0.628123834390153,1303.0,0.44684684684684683,0.39209486166007906,0.41768421052631577,1265.0,0.6522491349480969,0.7037958929682638,0.6770428015564203,1607.0,0.43130227001194743,0.4083710407239819,0.41952353282975013,884.0,0.5593990907293932,0.0,0.6297687289978257,SV,best
0.6295710614745997,9,2.681614791492391,balanced,,,0.02020402232251846,rbf,0.5540620676022929,0.6240428790199081,0.6226126814362108,0.6254796623177283,0.6240428790199081,1303.0,0.44473007712082263,0.41027667984189725,0.42680921052631576,1265.0,0.6572118286059143,0.6776602364654636,0.6672794117647058,1607.0,0.4103671706263499,0.4298642533936652,0.4198895027624309,884.0,0.5540620676022929,0.0,0.6295710614745997,SV,best
0.628780391381696,9,1.246296285692252,balanced,,,0.03929084043625076,rbf,0.5647361138564934,0.6316557257476295,0.6018068102849201,0.6646201074443592,0.6316557257476295,1303.0,0.46653346653346656,0.3691699604743083,0.412180052956752,1265.0,0.6425013835085778,0.7224642190416926,0.680140597539543,1607.0,0.44704433497536944,0.4106334841628959,0.42806603773584906,884.0,0.5647361138564934,0.0,0.628780391381696,SV,best
0.6283850563352441,9,1.6387562665757482,balanced,,,0.007080165520019001,rbf,0.5532713975093893,0.6400295967443581,0.6178571428571429,0.6638526477359938,0.6400295967443581,1303.0,0.4610011641443539,0.3130434782608696,0.3728813559322034,1265.0,0.6504112808460635,0.6888612321095209,0.6690843155031732,1607.0,0.3925318761384335,0.48755656108597284,0.43491422805247226,884.0,0.5532713975093893,0.0,0.6283850563352441,SV,best
0.6273967187191144,6,0.5473496182750941,balanced,,,0.018959636331104094,rbf,0.559794425775845,0.6465733763903839,0.6071428571428571,0.6914811972371451,0.6465733763903839,1303.0,0.47577639751552797,0.3027667984189723,0.370048309178744,1265.0,0.6453488372093024,0.6907280647168638,0.6672678088367899,1607.0,0.41714285714285715,0.49547511312217196,0.452947259565667,884.0,0.559794425775845,0.0,0.6273967187191144,SV,best
0.6271990511958885,6,0.8812777034779341,balanced,,,0.00998864001173681,rbf,0.5542597351255188,0.6431686046511628,0.6107660455486542,0.6792018419033001,0.6431686046511628,1303.0,0.46218487394957986,0.30434782608695654,0.36701620591039086,1265.0,0.6500586166471278,0.6901057871810827,0.669483851494114,1607.0,0.3968253968253968,0.4807692307692308,0.43478260869565216,884.0,0.5542597351255188,0.0,0.6271990511958885,SV,best
0.6270013836726626,9,2.8720554186941927,balanced,,,0.030817867092417413,rbf,0.5576200830203597,0.6287625418060201,0.6095100864553314,0.649270913277053,0.6287625418060201,1303.0,0.4508566275924256,0.3952569169960474,0.42122999157540014,1265.0,0.6455840455840456,0.7050404480398258,0.6740035693039858,1607.0,0.42379182156133827,0.38687782805429866,0.4044943820224719,884.0,0.5576200830203597,0.0,0.6270013836726626,SV,best
0.6270013836726626,9,1.704599021563025,balanced,,,0.03666571937650997,rbf,0.5611780984384266,0.6296023564064801,0.6050955414012739,0.6561780506523408,0.6296023564064801,1303.0,0.4573055028462998,0.38102766798418974,0.4156964208710651,1265.0,0.6431767337807607,0.7156191661481021,0.6774668630338734,1607.0,0.43781094527363185,0.39819004524886875,0.41706161137440756,884.0,0.5611780984384266,0.0,0.6270013836726626,SV,best
0.6264083811029848,8,1.032150875533363,balanced,,,0.04380128577984211,rbf,0.5657244514726231,0.6282835552356963,0.5914634146341463,0.6699923254029163,0.6282835552356963,1303.0,0.4723404255319149,0.35098814229249015,0.40272108843537413,1265.0,0.6388738494856524,0.7342874922215308,0.6832657788071801,1607.0,0.4585427135678392,0.41289592760180993,0.43452380952380953,884.0,0.5657244514726231,0.0,0.6264083811029848,SV,best
0.6258153785333069,6,3.1668158964700512,balanced,,,0.004097628388573466,rbf,0.5491203795216446,0.6384076667895319,0.6141843971631206,0.6646201074443592,0.6384076667895319,1303.0,0.4544392523364486,0.3075098814229249,0.3668081093823668,1265.0,0.6498815165876777,0.6826384567517113,0.6658573596358118,1607.0,0.38552036199095024,0.4819004524886878,0.42835595776772245,884.0,0.5491203795216446,0.0,0.6258153785333069,SV,best
0.6258153785333069,12,3.692818561334427,balanced,,,0.022004263846270446,rbf,0.5507017197074521,0.620663362561952,0.6166666666666667,0.624712202609363,0.620663362561952,1303.0,0.4409515717926933,0.41027667984189725,0.4250614250614251,1265.0,0.6499112950916618,0.6838830118232732,0.6664645239539114,1607.0,0.40642939150401836,0.4004524886877828,0.40341880341880343,884.0,0.5507017197074521,0.0,0.6258153785333069,SV,best
0.6252223759636292,6,3.6459664885427556,balanced,,,0.0037602498108601995,rbf,0.5483297094287408,0.6374355195283714,0.6130403968816442,0.6638526477359938,0.6374355195283714,1303.0,0.451348182883939,0.30434782608695654,0.3635505193578848,1265.0,0.6504739336492891,0.6832607342874922,0.6664643399089529,1607.0,0.38482384823848237,0.4819004524886878,0.42792566549472627,884.0,0.5483297094287408,0.0,0.6252223759636292,SV,best
0.6252223759636292,6,0.6697146128756435,balanced,,,0.012251431895079668,rbf,0.5546550701719708,0.6411552346570397,0.6053169734151329,0.681504221028396,0.6411552346570397,1303.0,0.4664179104477612,0.2964426877470356,0.3624939584340261,1265.0,0.6478134110787171,0.6913503422526447,0.6688741721854304,1607.0,0.4026095060577819,0.48868778280542985,0.44149207971384774,884.0,0.5546550701719708,0.0,0.6252223759636292,SV,best
0.6248270409171773,9,3.5238455619034825,,,,0.017993420142345447,rbf,0.5544574026487448,0.6276150627615062,0.6221719457013575,0.6331542594013815,0.6276150627615062,1303.0,0.4375,0.40948616600790516,0.4230298080849326,1265.0,0.6367738296672307,0.7025513378967019,0.6680473372781065,1607.0,0.42912371134020616,0.3766968325791855,0.40120481927710844,884.0,0.5544574026487448,0.0,0.6248270409171773,SV,best
0.6240363708242735,6,0.4668132609502098,balanced,,,0.015140502362881192,rbf,0.5552480727416486,0.6413890857547838,0.5957867017774852,0.6945510360706063,0.6413890857547838,1303.0,0.47820343461030385,0.28616600790513835,0.3580613254203759,1265.0,0.6472980825101685,0.6932171748599876,0.6694711538461539,1607.0,0.4030131826741996,0.4841628959276018,0.4398766700924974,884.0,0.5552480727416486,0.0,0.6240363708242735,SV,best
0.6238387033010476,9,4.520137448957181,balanced,,,0.026169088944801057,rbf,0.550899387230678,0.625421822272216,0.6114369501466276,0.6400613967766692,0.625421822272216,1303.0,0.4397905759162304,0.3984189723320158,0.4180837826627955,1265.0,0.6440579710144928,0.6913503422526447,0.6668667466986795,1607.0,0.41019417475728154,0.38235294117647056,0.3957845433255269,884.0,0.550899387230678,0.0,0.6238387033010476,SV,best
0.6232457007313699,9,1.389067165440003,balanced,,,0.006203291026634482,rbf,0.5485273769519667,0.6390101892285298,0.6076124567474048,0.6738296239447429,0.6390101892285298,1303.0,0.4534313725490196,0.2924901185770751,0.35559827006246997,1265.0,0.6468160377358491,0.6826384567517113,0.6642446260974871,1607.0,0.39019963702359345,0.48642533936651583,0.43303121852970794,884.0,0.5485273769519667,0.0,0.6232457007313699,SV,best
0.623048033208144,6,0.4952263282339971,balanced,,,0.013409645401335258,rbf,0.5526783949397114,0.642730181301102,0.5986754966887418,0.693783576362241,0.642730181301102,1303.0,0.4741721854304636,0.28300395256916994,0.35445544554455444,1265.0,0.6454810495626823,0.6888612321095209,0.6664659843467791,1607.0,0.3957367933271548,0.4830316742081448,0.435048395313296,884.0,0.5526783949397114,0.0,0.623048033208144,SV,best
0.6222573631152402,6,2.517439216411975,balanced,,,0.0037065168419956936,rbf,0.5473413718126112,0.641536788691555,0.6078296703296703,0.6792018419033001,0.641536788691555,1303.0,0.453416149068323,0.2885375494071146,0.3526570048309179,1265.0,0.6470937129300118,0.6789047915370255,0.6626176738536289,1607.0,0.38489208633093525,0.4841628959276018,0.4288577154308617,884.0,0.5473413718126112,0.0,0.6222573631152402,SV,best
0.6222573631152402,9,5.780570851611391,balanced,,,0.028357628762918974,rbf,0.5518877248468077,0.6277860326894502,0.6083513318934485,0.6485034535686877,0.6277860326894502,1303.0,0.44140969162995597,0.3960474308300395,0.4175,1265.0,0.6393817973669147,0.6950840074673305,0.6660703637447823,1607.0,0.41751269035532995,0.3721719457013575,0.39354066985645936,884.0,0.5518877248468077,0.0,0.6222573631152402,SV,best
0.6216643605455624,6,0.6614164700759904,balanced,,,0.009846852765232436,rbf,0.5499110496145483,0.6424982053122756,0.6035064059339177,0.6868764389869532,0.6424982053122756,1303.0,0.4652956298200514,0.28616600790513835,0.3543808125305923,1265.0,0.6443661971830986,0.6832607342874922,0.6632437330111749,1607.0,0.3903107861060329,0.4830316742081448,0.43174924165824063,884.0,0.5499110496145483,0.0,0.6216643605455624,SV,best
0.6208736904526586,6,0.3855632257574633,balanced,,,0.026386367198979344,rbf,0.5580154180668117,0.6433518005540166,0.5861198738170347,0.7129700690713737,0.6433518005540166,1303.0,0.49640287769784175,0.2727272727272727,0.3520408163265306,1265.0,0.6375496313102665,0.6994399502177971,0.6670623145400594,1607.0,0.4183070866141732,0.4807692307692308,0.4473684210526316,884.0,0.5580154180668117,0.0,0.6208736904526586,SV,best
0.6208736904526586,9,1.3164172343342329,balanced,,,0.04766101609954672,rbf,0.5611780984384266,0.6232091690544412,0.5842847548690396,0.6676899462778204,0.6232091690544412,1303.0,0.4672131147540984,0.36047430830039523,0.4069611780455154,1265.0,0.631888710540396,0.7349097697573118,0.6795166858457997,1607.0,0.4579310344827586,0.3755656108597285,0.4126786824114357,884.0,0.5611780984384266,0.0,0.6208736904526586,SV,best
0.6204783554062068,6,0.5568505778985331,balanced,,,0.011251828515055979,rbf,0.5499110496145483,0.6419136022848982,0.6001335113484646,0.6899462778204144,0.6419136022848982,1303.0,0.4654498044328553,0.28221343873517785,0.3513779527559055,1265.0,0.6447831184056272,0.6845052893590542,0.664050709326894,1607.0,0.3915441176470588,0.4819004524886878,0.43204868154158216,884.0,0.5499110496145483,0.0,0.6204783554062068,SV,best
0.619687685313303,13,1.2814587075874875,balanced,0.23326181553297437,4.0,0.04639618985528226,poly,0.547934374382289,0.604031951312286,0.5987933634992458,0.6093630084420568,0.604031951312286,1303.0,0.435177539223782,0.416600790513834,0.425686591276252,1265.0,0.6446092413006275,0.7031736154324829,0.6726190476190477,1607.0,0.4174252275682705,0.36312217194570134,0.38838475499092556,884.0,0.547934374382289,0.0,0.619687685313303,SV,best
0.6177110100810437,13,1.181492295278927,balanced,0.2954330094436183,4.0,0.24776137992357466,poly,0.5489227119984187,0.6031261913839115,0.5992424242424242,0.6070606293169608,0.6031261913839115,1303.0,0.43823038397328884,0.4150197628458498,0.42630937880633374,1265.0,0.6360619469026548,0.7156191661481021,0.6734992679355783,1607.0,0.4242837653478854,0.35180995475113125,0.3846629560915275,884.0,0.5489227119984187,0.0,0.6177110100810437,SV,best
0.6177110100810437,9,1.4691830055981778,balanced,,,0.04785319398044053,rbf,0.5592014232061673,0.6237942122186495,0.5835561497326203,0.6699923254029163,0.6237942122186495,1303.0,0.4649033570701933,0.3612648221343874,0.40658362989323843,1265.0,0.6286627597229622,0.7342874922215308,0.677382319173364,1607.0,0.45376955903271693,0.3608597285067873,0.4020163831127914,884.0,0.5592014232061673,0.0,0.6177110100810437,SV,best
0.6175133425578178,9,1.1520870886272123,balanced,,,0.05394046493930278,rbf,0.5603874283455228,0.6249558147755391,0.5792922673656619,0.6784343821949348,0.6249558147755391,1303.0,0.4786885245901639,0.34624505928853755,0.4018348623853211,1265.0,0.6215098241985523,0.7479775980087119,0.6789042643321096,1607.0,0.4546783625730994,0.35180995475113125,0.39668367346938777,884.0,0.5603874283455228,0.0,0.6175133425578178,SV,best
0.6171180075113659,7,6.01235452437763,,,,0.004085653099988201,rbf,0.5639454437635897,0.6431146359048305,0.6063902107409925,0.6845740598618573,0.6431146359048305,1303.0,0.45748116254036597,0.3359683794466403,0.38742023701002737,1265.0,0.6062407132243685,0.761667703795893,0.6751241036955322,1607.0,0.4875,0.35294117647058826,0.4094488188976378,884.0,0.5639454437635897,0.0,0.6171180075113659,SV,best
0.616722672464914,12,1.4980506053362155,balanced,,,0.049607649614347965,rbf,0.5584107531132635,0.6226012793176973,0.5797485109199206,0.6722947045280123,0.6226012793176973,1303.0,0.46611909650924027,0.35889328063241105,0.4055381866904868,1265.0,0.6261237440507668,0.7367766023646546,0.6769582618639223,1607.0,0.45534407027818447,0.35180995475113125,0.396936821952776,884.0,0.5584107531132635,0.0,0.616722672464914,SV,best
0.613757659616525,14,9.288860296991844,,,,0.014018099499263343,rbf,0.5386440007906701,0.6105344098423683,0.6117103235747303,0.6093630084420568,0.6105344098423683,1303.0,0.42949756888168555,0.4189723320158103,0.4241696678671469,1265.0,0.632413388138579,0.670192906036092,0.6507552870090635,1607.0,0.3932038834951456,0.3665158371040724,0.3793911007025761,884.0,0.5386440007906701,0.0,0.613757659616525,SV,best
0.6125716544771694,16,4.238870943871847,balanced,-0.05667180149621931,4.0,0.4544469832671723,poly,0.5461553666732556,0.5973128598848368,0.5975422427035331,0.5970836531082118,0.5973128598848368,1303.0,0.43823038397328884,0.4150197628458498,0.42630937880633374,1265.0,0.6284153005464481,0.7156191661481021,0.669188245562991,1607.0,0.4252400548696845,0.3506787330316742,0.384376937383757,884.0,0.5461553666732556,0.0,0.6125716544771694,SV,best
0.6123739869539435,14,0.35675657111654785,balanced,-0.03951505036682573,4.0,0.7847307004573887,poly,0.5459576991500297,0.5979302414718283,0.5972434915773354,0.5986185725249424,0.5979302414718283,1303.0,0.4377610693400167,0.4142292490118577,0.4256701868399675,1265.0,0.6290410958904109,0.7143746110765401,0.668997668997669,1607.0,0.4240766073871409,0.3506787330316742,0.38390092879256965,884.0,0.5459576991500297,0.0,0.6123739869539435,SV,best
