Index,globalInd,opt,timeOpt,locOpt,catOpt,modelOpt,encDim,denom,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,objmean,objsd,meantop5,sdtop5,meanbottom5,sdbottom5,meantime,long5time,bestobj,wf1top5,acctop5
126,360,1,1dpos,2dpos,WTE,RF,8,2500,200,30,4,2,log2,0.99855899,0.612616029,0.023823798,0.627989721,0.000503955,0.55228306,0.033240484,24,76.2,0.628582724,0.655365863,0.577070567
127,361,1,1dpos,2dpos,WTE,RF,8,5000,850,30,2,1,sqrt,0.974897837,0.614641112,0.02320511,0.630440799,0.000760442,0.555880609,0.032171384,43,161.2,0.631152402,0.656294154,0.577861237
128,362,1,1dpos,2dpos,WTE,RF,8,10000,1000,45,7,1,sqrt,0.97162686,0.613337616,0.023142772,0.629254793,0.001749106,0.556513145,0.033720886,41.4375,99.8,0.631745404,0.655243608,0.576675232
129,363,1,1dpos,2dpos,WTE,RF,16,2500,500,25,6,1,sqrt,0.650240904,0.617388288,0.023273784,0.630757067,0.00094798,0.559675825,0.037863677,39.14285714,109.4,0.631745404,0.653070728,0.580351848
130,364,1,1dpos,2dpos,WTE,RF,16,5000,300,35,3,1,log2,0.908915943,0.615576201,0.025976797,0.631231469,0.000922919,0.548922712,0.034312827,67.28,151.4,0.632338407,0.653778968,0.581735521
131,365,1,1dpos,2dpos,WTE,RF,16,10000,700,25,5,1,sqrt,0.97874415,0.61610595,0.027272845,0.631508203,0.000293188,0.545562364,0.038514237,82.3,138.8,0.631943072,0.653345294,0.581023918
132,366,1,1dpos,2dpos,WTE,RF,24,2500,1000,30,3,1,sqrt,0.976082439,0.614832971,0.026527853,0.63146867,0.000534068,0.548487843,0.031703739,109.36,181,0.632140739,0.654847279,0.581379719
133,367,1,1dpos,2dpos,WTE,RF,24,5000,400,20,8,2,sqrt,0.836042318,0.614058114,0.02479699,0.629808263,0.001049687,0.550464519,0.034215729,64.94,120.2,0.630757067,0.655997451,0.580509982
134,368,1,1dpos,2dpos,WTE,RF,24,10000,550,40,6,2,sqrt,0.888971748,0.617220795,0.021542419,0.630440799,0.001366625,0.564894248,0.037734673,69.62,103.2,0.631547737,0.653990554,0.58070765
135,369,1,1dpos,2dpos,onehot,RF,8,2500,200,30,5,1,sqrt,0.931702513,0.61529156,0.019142286,0.628068788,0.000922919,0.568768531,0.030701082,40.68,93.8,0.629373394,0.656517946,0.576833366
136,370,1,1dpos,2dpos,onehot,RF,8,5000,250,35,4,2,sqrt,0.825637983,0.613927654,0.018983141,0.627357185,0.002272747,0.570033603,0.035563513,41.1,89.4,0.631152402,0.656893019,0.577031034
137,371,1,1dpos,2dpos,onehot,RF,8,10000,1000,40,3,1,log2,0.845980492,0.610887527,0.027706836,0.628978059,0.001017556,0.536074323,0.026718771,74.88,117,0.630361732,0.654984912,0.578375173
138,372,1,1dpos,2dpos,onehot,RF,16,2500,450,45,2,1,sqrt,0.795979017,0.618392761,0.021498371,0.632970943,0.000931348,0.565170982,0.033961846,64.59183673,127.6,0.633722079,0.654117769,0.581933188
139,373,1,1dpos,2dpos,onehot,RF,16,5000,800,45,8,1,sqrt,0.882766445,0.616505238,0.025909338,0.631982605,0.000646587,0.550504052,0.038730983,92.58,147.2,0.632931409,0.654205978,0.580628583
140,374,1,1dpos,2dpos,onehot,RF,16,10000,1000,40,4,1,sqrt,0.932477162,0.617888911,0.022274683,0.632931409,0.000503955,0.564024511,0.035176656,108.92,169.2,0.633722079,0.653634083,0.580984384
141,375,1,1dpos,2dpos,onehot,RF,24,2500,300,35,3,1,sqrt,0.615963812,0.614338802,0.028250736,0.631389603,0.001840538,0.53694406,0.027825381,7.12,16.6,0.634117415,0.655625218,0.579798379
142,376,1,1dpos,2dpos,onehot,RF,24,5000,300,50,7,1,sqrt,0.926024924,0.618228899,0.022334445,0.633247677,0.00177681,0.564301245,0.033674158,67.66,118.4,0.635698755,0.655955841,0.58240759
143,377,1,1dpos,2dpos,onehot,RF,24,10000,400,50,4,2,log2,0.872708303,0.616722672,0.021801696,0.631152402,0.0007127,0.562680372,0.034346574,74.86,118.6,0.632140739,0.654527652,0.581340186
144,378,1,1dpos,elliptic,5FTE,RF,,,850,50,4,1,sqrt,0.911594456,0.615216446,0.017438963,0.626685116,0.000845592,0.572207946,0.026490546,57.26,85.6,0.628187389,0.657871628,0.573789286
145,379,1,1dpos,elliptic,WTE,RF,,,300,30,6,1,log2,0.936587984,0.614477169,0.019241802,0.628345523,0.000888405,0.566396521,0.026625236,27.6,64.8,0.629571061,0.657460216,0.574738091
146,380,1,1dpos,elliptic,onehot,RF,,,700,25,4,1,log2,0.885072463,0.614156948,0.017250962,0.625538644,0.000409892,0.56999407,0.024946315,49.94,81.4,0.626210714,0.657762288,0.572840482
147,381,1,1dpos,polar,5FTE,RF,,,900,30,3,1,log2,0.978477111,0.6153983,0.017894309,0.627040917,0.000599555,0.573631152,0.030886144,36.42,81.8,0.627792054,0.654983846,0.57461949
148,382,1,1dpos,polar,WTE,RF,,,850,40,2,1,sqrt,0.987729832,0.616113856,0.016619041,0.628938525,0.000854783,0.576240364,0.026082527,36.48,81.2,0.629966397,0.655220582,0.574698557
149,383,1,1dpos,polar,onehot,RF,,,450,25,2,1,log2,0.774544865,0.614587863,0.019431382,0.627199051,0.000640516,0.565250049,0.028944493,40.24,67.6,0.627989721,0.655247953,0.574342755
150,384,1,1dpos,raw,5FTE,RF,,,250,30,6,1,log2,0.824277963,0.597457996,0.013977844,0.610476379,0.001069964,0.564854714,0.022153142,30.12,62.8,0.611780984,0.650109223,0.561217632
151,385,1,1dpos,raw,WTE,RF,,,550,50,4,1,sqrt,0.910517627,0.59777031,0.016219096,0.610476379,0.001270312,0.558134019,0.022809239,40.48,63.8,0.612571654,0.650856642,0.562126903
152,386,1,1dpos,raw,onehot,RF,,,600,40,9,1,sqrt,0.997653348,0.595781775,0.017346883,0.60846017,0.001291663,0.54991105,0.017511714,31.8,57.2,0.609804309,0.649885378,0.559003756
153,387,1,1dpos,zone,5FTE,RF,,,250,30,4,2,log2,0.838762648,0.610847994,0.013568811,0.621071358,0.00222321,0.578217039,0.023975449,24.6,48,0.624629373,0.653334718,0.567701127
154,388,1,1dpos,zone,WTE,RF,,,900,50,6,1,log2,0.998625359,0.616034789,0.013750199,0.624510773,0.000225376,0.581142518,0.020703727,42.1,66.8,0.624827041,0.652045416,0.571338209
155,389,1,1dpos,zone,onehot,RF,,,550,30,2,1,sqrt,0.880585816,0.599351651,0.022717418,0.616762206,0.000807781,0.54224155,0.028579675,29.08,47.6,0.618106345,0.656089229,0.570073137
156,390,1,cyclic,2dpos,5FTE,RF,8,2500,350,30,5,2,sqrt,0.945311378,0.611429136,0.0171682,0.624313105,0.001285599,0.568017395,0.020748312,49.38,82,0.626210714,0.649877533,0.5692034
157,391,1,cyclic,2dpos,5FTE,RF,8,5000,550,30,3,2,sqrt,0.983431059,0.609930816,0.018754504,0.624313105,0.001496279,0.561019964,0.01491925,46.34,83.4,0.626803716,0.651723168,0.569559201
158,392,1,cyclic,2dpos,5FTE,RF,8,10000,750,35,5,2,log2,0.927542394,0.612405614,0.01634597,0.625222376,0.000609252,0.572919549,0.021931566,72.22,106.8,0.626210714,0.651771118,0.570191737
159,393,1,cyclic,2dpos,5FTE,RF,16,2500,350,35,7,2,log2,0.98371905,0.611962839,0.02055986,0.62605258,0.000583035,0.559359557,0.027063276,53.48,124.6,0.627001384,0.648173363,0.569835936
160,394,1,cyclic,2dpos,5FTE,RF,16,5000,950,40,10,1,log2,0.956731958,0.613330698,0.016345434,0.624866574,0.000471925,0.573986954,0.025854202,76.1,125.4,0.625420043,0.647315556,0.570468472
161,395,1,cyclic,2dpos,5FTE,RF,16,10000,400,50,5,1,sqrt,0.955987268,0.613496738,0.017475028,0.625301443,0.000822164,0.5692034,0.021302104,97.58,151.6,0.626606049,0.647150164,0.569124333
162,396,1,cyclic,2dpos,5FTE,RF,24,2500,500,45,8,1,log2,0.915450886,0.61156355,0.022717861,0.625973513,0.001030908,0.554141135,0.031986917,49.86,81.2,0.627594386,0.648275266,0.572603281
163,397,1,cyclic,2dpos,5FTE,RF,24,5000,600,50,3,3,log2,0.977542854,0.61000593,0.023524808,0.625182842,0.001764674,0.547934374,0.023481288,52.74,93,0.627792054,0.647457144,0.572800949
164,398,1,cyclic,2dpos,5FTE,RF,24,10000,800,35,6,1,sqrt,0.770825725,0.61146867,0.021110635,0.624194505,0.001112923,0.562482704,0.037609486,85.82,142,0.626013046,0.648339676,0.57145681
165,399,1,cyclic,2dpos,WTE,RF,8,2500,650,45,5,1,sqrt,0.782315999,0.611037754,0.01861807,0.625617711,0.000905826,0.565408183,0.02117009,61.04,94,0.627001384,0.652368157,0.570310338
166,400,1,cyclic,2dpos,WTE,RF,8,5000,500,50,6,1,sqrt,0.999717986,0.612069579,0.017604449,0.625736312,0.001132067,0.568135995,0.021499194,68.4,130.8,0.626803716,0.651843307,0.570428939
167,401,1,cyclic,2dpos,WTE,RF,8,10000,650,45,5,1,sqrt,0.946094344,0.612876062,0.014812942,0.624747974,0.000455065,0.57924491,0.022281085,70.38,116.8,0.625222376,0.650600071,0.569124333
168,402,1,cyclic,2dpos,WTE,RF,16,2500,900,35,3,2,sqrt,0.998651637,0.613990907,0.015392895,0.625736312,0.000455065,0.577979838,0.021959341,89.5,152.2,0.626408381,0.647225759,0.570508006
169,403,1,cyclic,2dpos,WTE,RF,16,5000,250,30,3,1,log2,0.71905608,0.611555643,0.018598849,0.625024708,0.001340646,0.564419846,0.02159132,76.64,223.6,0.627199051,0.647808499,0.569282467
170,404,1,cyclic,2dpos,WTE,RF,16,10000,300,50,10,1,sqrt,0.734948506,0.610840087,0.019176206,0.624154971,0.001547624,0.563154774,0.022644797,62.16,132,0.626408381,0.648064438,0.568768531
171,405,1,cyclic,2dpos,WTE,RF,24,2500,800,20,10,1,log2,0.889595353,0.609974303,0.022607546,0.624471239,0.000380221,0.553310931,0.033301962,93.58,249,0.624827041,0.646532604,0.572919549
172,406,1,cyclic,2dpos,WTE,RF,24,5000,200,20,4,2,sqrt,0.724029856,0.611130329,0.022937841,0.625736312,0.001270312,0.555801542,0.035803313,78.6875,152.4,0.627792054,0.649810698,0.570191737
173,407,1,cyclic,2dpos,WTE,RF,24,10000,200,35,5,1,sqrt,0.848648081,0.61252728,0.02123141,0.626013046,0.001169417,0.56311524,0.038249151,36.81632653,120.2,0.627396719,0.647168278,0.570508006
174,408,1,cyclic,2dpos,onehot,RF,8,2500,400,20,7,1,sqrt,0.923111634,0.613664877,0.015594823,0.626606049,0.00034237,0.577584503,0.020559798,37.73469388,111.8,0.626803716,0.651154327,0.570073137
175,409,1,cyclic,2dpos,onehot,RF,8,5000,200,50,9,1,sqrt,0.970816067,0.610887527,0.019215904,0.62617118,0.000615632,0.561099031,0.014605744,42.7,82.2,0.626803716,0.652794909,0.571417276
176,410,1,cyclic,2dpos,onehot,RF,8,10000,300,45,6,2,sqrt,0.667027753,0.61164657,0.014895784,0.623285234,0.000952093,0.573710219,0.016397233,43.44,80.6,0.624629373,0.65429007,0.568728998
177,411,1,cyclic,2dpos,onehot,RF,16,2500,550,40,9,1,sqrt,0.923624298,0.613686499,0.015383934,0.624154971,0.001166071,0.575489227,0.021862868,68.72,123.8,0.625617711,0.646767543,0.568689464
178,412,1,cyclic,2dpos,onehot,RF,16,5000,800,30,6,1,sqrt,0.856172292,0.611804704,0.019561755,0.624827041,0.00094798,0.562798972,0.025125712,88.86,145.4,0.626210714,0.647170865,0.569559201
179,413,1,cyclic,2dpos,onehot,RF,16,10000,300,45,6,1,sqrt,0.790282646,0.613192331,0.015495708,0.626092113,0.002009026,0.576477565,0.02075349,58.56,107.8,0.629571061,0.648355934,0.568768531
180,414,1,cyclic,2dpos,onehot,RF,24,2500,1000,25,5,2,sqrt,0.980316744,0.612670488,0.022012999,0.626922317,0.000649602,0.55623641,0.028423256,90.9,164.6,0.627792054,0.649004826,0.572287013
181,415,1,cyclic,2dpos,onehot,RF,24,5000,1000,50,3,2,log2,0.969411136,0.61379324,0.017410627,0.624827041,0.0008502,0.571417276,0.025175037,102.28,170.6,0.626013046,0.649707694,0.57236608
182,416,1,cyclic,2dpos,onehot,RF,24,10000,300,20,6,2,sqrt,0.846417608,0.614615537,0.016979535,0.626606049,0.000541335,0.574579957,0.028747342,58.42,127.6,0.627001384,0.649856262,0.573077683
183,417,1,cyclic,elliptic,5FTE,RF,,,900,25,5,1,log2,0.863977246,0.608357383,0.017371643,0.619766752,0.000515454,0.562482704,0.017405184,47.08,67.4,0.620478355,0.648202449,0.5616525
184,418,1,cyclic,elliptic,WTE,RF,,,300,40,6,1,log2,0.774466195,0.611314489,0.013805905,0.620676023,0.000726277,0.576596165,0.019747965,28.14,59,0.621862028,0.647000605,0.562640838
185,419,1,cyclic,elliptic,onehot,RF,,,500,30,2,1,sqrt,0.660057816,0.608381103,0.017217302,0.620676023,0.001404692,0.562719905,0.016380425,32.08,53.6,0.623048033,0.647887862,0.562443171
186,420,1,cyclic,polar,5FTE,RF,,,1000,40,7,1,log2,0.871866988,0.612880016,0.014581159,0.62458984,0.000757869,0.578770508,0.022464634,35.54,71.2,0.625815379,0.645584689,0.567226725
187,421,1,cyclic,polar,WTE,RF,,,300,35,5,2,sqrt,0.817246781,0.610013837,0.016364451,0.623087567,0.002135358,0.569124333,0.019727872,36.44,67.6,0.625815379,0.646205017,0.566080253
188,422,1,cyclic,polar,onehot,RF,,,200,20,5,3,log2,0.93871951,0.610591026,0.018263709,0.623561969,0.001408858,0.562522238,0.015609102,29.84,66.6,0.626013046,0.64723769,0.567661593
189,423,1,cyclic,raw,5FTE,RF,,,650,30,6,1,sqrt,0.853715998,0.601146472,0.016445701,0.614904131,0.00140747,0.559003756,0.012427928,42.36,66.2,0.616327337,0.646310166,0.558727021
190,424,1,cyclic,raw,WTE,RF,,,600,35,3,1,sqrt,0.733889451,0.599177703,0.018030431,0.613836727,0.00099425,0.552520261,0.000718162,28.34,45.6,0.615339,0.644504527,0.557936351
191,425,1,cyclic,raw,onehot,RF,,,850,40,3,2,log2,0.932704806,0.600438822,0.01706845,0.615497134,0.000877341,0.558766555,0.013086725,45.46,66.2,0.61612967,0.644414045,0.559003756
192,426,1,cyclic,zone,5FTE,RF,,,350,30,4,2,sqrt,0.994556824,0.608638071,0.011632723,0.618817948,0.000586377,0.577979838,0.012488302,28.44,52.2,0.619490018,0.648617752,0.558054952
193,427,1,cyclic,zone,WTE,RF,,,900,25,5,1,sqrt,0.89578963,0.614734137,0.009293284,0.621941095,0.000409892,0.594425776,0.017842382,39.24,68.2,0.622455031,0.649400779,0.56615932
194,428,1,cyclic,zone,onehot,RF,,,550,30,5,1,sqrt,0.884933552,0.60225341,0.019204064,0.619490018,0.000778218,0.556789879,0.022951745,17.94,39.4,0.62087369,0.650184143,0.56378731
195,429,1,raw,2dpos,5FTE,RF,8,2500,850,40,6,1,sqrt,0.948495491,0.617133821,0.025797365,0.633919747,0.000655589,0.547973908,0.026228551,54.42,97.4,0.634908085,0.656707026,0.58161692
196,430,1,raw,2dpos,5FTE,RF,8,5000,600,45,6,1,sqrt,0.918659382,0.618367266,0.023595542,0.633761613,0.001229676,0.559557225,0.034865044,56.46,78.8,0.635501087,0.656871799,0.581340186
197,431,1,raw,2dpos,5FTE,RF,8,10000,550,25,7,1,sqrt,0.977141941,0.617489622,0.024674116,0.633405811,0.000720877,0.554892271,0.031164277,54.26,91,0.63451275,0.657165195,0.581221585
198,432,1,raw,2dpos,5FTE,RF,16,2500,900,45,8,1,log2,0.868637833,0.619189563,0.026172006,0.633524412,0.000726277,0.551057521,0.037253485,61.44,146.4,0.63451275,0.655855603,0.581933188
199,433,1,raw,2dpos,5FTE,RF,16,5000,1000,45,10,1,sqrt,0.913532129,0.61932793,0.022866844,0.633603479,0.000496142,0.563629176,0.036100065,77.84,140,0.634315082,0.657245047,0.581656454
200,434,1,raw,2dpos,5FTE,RF,16,10000,500,30,8,1,sqrt,0.9411855,0.621399486,0.022045119,0.634749951,0.000831614,0.567661593,0.036118406,70.4,119.2,0.635896422,0.657753928,0.581893655
201,435,1,raw,2dpos,5FTE,RF,24,2500,200,50,7,3,sqrt,0.93517779,0.617050801,0.02529169,0.630045464,0.000359081,0.550424985,0.033716251,80.96,137.6,0.630559399,0.655070026,0.579205377
202,436,1,raw,2dpos,5FTE,RF,24,5000,400,40,8,2,sqrt,0.780652663,0.618972129,0.021414844,0.631350069,0.000559088,0.566554655,0.03622858,54.8,107,0.631943072,0.658113812,0.581182052
203,437,1,raw,2dpos,5FTE,RF,24,10000,950,50,10,1,sqrt,0.821414317,0.614528563,0.028960526,0.630994268,0.000807781,0.536548725,0.02758528,105.76,170.4,0.632140739,0.656866853,0.58070765
204,438,1,raw,2dpos,WTE,RF,8,2500,750,40,5,2,log2,0.858271468,0.616857086,0.023315687,0.632536074,0.000894978,0.558647954,0.034703854,58.02,155.2,0.634117415,0.656847942,0.581814588
205,439,1,raw,2dpos,WTE,RF,8,5000,650,35,7,1,sqrt,0.945675923,0.618497727,0.023739609,0.633366278,0.001077243,0.559399091,0.036857706,49.7,88.2,0.634710417,0.658495914,0.58161692
206,440,1,raw,2dpos,WTE,RF,8,10000,250,50,2,2,sqrt,0.976486972,0.616936153,0.027262996,0.632417474,0.000693247,0.543348488,0.026313327,44.32,88.8,0.633129077,0.656377838,0.581300652
207,441,1,raw,2dpos,WTE,RF,16,2500,450,35,9,1,sqrt,0.770548546,0.619189563,0.026339741,0.634236015,0.00109701,0.550978454,0.037220747,54.38,83.8,0.635105752,0.656799868,0.582802925
208,442,1,raw,2dpos,WTE,RF,16,5000,350,35,4,2,sqrt,0.954062363,0.617208935,0.026821349,0.633722079,0.001186005,0.550385452,0.034761564,46.16,102.6,0.635501087,0.656572654,0.580628583
209,443,1,raw,2dpos,WTE,RF,16,10000,900,45,5,1,sqrt,0.877571612,0.619794426,0.025203877,0.633524412,0.000441998,0.554813204,0.036481147,89.72,138,0.634117415,0.655924588,0.582368057
210,444,1,raw,2dpos,WTE,RF,24,2500,200,40,2,3,sqrt,0.884222284,0.619541411,0.021399979,0.631547737,0.001485797,0.56841273,0.03999132,47.26,103.8,0.634117415,0.656095598,0.581221585
211,445,1,raw,2dpos,WTE,RF,24,5000,900,50,7,1,sqrt,0.747936934,0.616370824,0.025398775,0.630638466,0.00099425,0.550345918,0.035674306,96.76,162,0.631745404,0.655356562,0.58082625
212,446,1,raw,2dpos,WTE,RF,24,10000,850,20,7,3,sqrt,0.774252796,0.61857284,0.021696206,0.63146867,0.000569475,0.566475588,0.037622678,93.32,158.8,0.632338407,0.655694395,0.581300652
213,447,1,raw,2dpos,onehot,RF,8,2500,500,50,2,2,log2,0.76444042,0.616868946,0.024252069,0.633208144,0.000822164,0.55690848,0.036532573,44.6,77.2,0.633919747,0.656881878,0.581695987
214,448,1,raw,2dpos,onehot,RF,8,5000,400,35,3,2,log2,0.89820742,0.615801542,0.024488726,0.632457007,0.000798048,0.553903934,0.032824238,43.58,72.8,0.633524412,0.657081599,0.581379719
215,449,1,raw,2dpos,onehot,RF,8,10000,200,30,5,1,log2,0.818229857,0.618932595,0.021099739,0.63158727,0.000380221,0.567384859,0.035588554,33.24,68.8,0.632140739,0.657266539,0.580075114
216,450,1,raw,2dpos,onehot,RF,16,2500,600,25,8,2,log2,0.974378583,0.620430915,0.022869664,0.634433683,0.000760442,0.565763985,0.040838656,67.24,108,0.635105752,0.656680527,0.583514529
217,451,1,raw,2dpos,onehot,RF,16,5000,200,20,4,2,log2,0.7627752,0.618564934,0.026982454,0.63305001,0.000569475,0.546787903,0.036959968,76.62,126.2,0.633919747,0.656532617,0.582447124
218,452,1,raw,2dpos,onehot,RF,16,10000,600,40,10,1,sqrt,0.91559345,0.62067207,0.025082866,0.634908085,0.000826903,0.555050405,0.036760048,71.9,177.6,0.635896422,0.657320536,0.58228899
219,453,1,raw,2dpos,onehot,RF,24,2500,300,35,3,2,log2,0.951674545,0.613809053,0.028122821,0.630638466,0.001140663,0.537813797,0.027623426,45.28,111.6,0.632536074,0.654406354,0.581300652
220,454,1,raw,2dpos,onehot,RF,24,5000,250,50,2,3,log2,0.894961105,0.614358569,0.028032031,0.630559399,0.001550147,0.537181261,0.024434376,57.68,111.4,0.632536074,0.653215198,0.580786717
221,455,1,raw,2dpos,onehot,RF,24,10000,800,35,10,1,sqrt,0.97853141,0.614848784,0.028321883,0.631112868,0.000831614,0.537141728,0.025971888,108.5,170,0.632536074,0.654896046,0.580154181
222,456,1,raw,elliptic,5FTE,RF,,,900,35,10,1,sqrt,0.787054203,0.619762799,0.018578253,0.631033801,0.001182706,0.570389405,0.019083159,34.96,57.8,0.633129077,0.655327186,0.57450089
223,457,1,raw,elliptic,WTE,RF,,,500,40,8,1,sqrt,0.974617289,0.624404032,0.014182166,0.633761613,0.001077243,0.590511959,0.026109553,33.6,53.4,0.634908085,0.65569001,0.575331093
224,458,1,raw,elliptic,onehot,RF,,,900,25,8,2,log2,0.836624166,0.62079067,0.016510212,0.631824471,0.000984376,0.579837913,0.023763961,36.98,58.6,0.633129077,0.655151607,0.57382882
225,459,1,raw,polar,5FTE,RF,,,650,40,4,2,log2,0.941621452,0.620169994,0.021415562,0.634156948,0.000690423,0.560031627,0.000583035,37.18,52,0.635105752,0.648796193,0.5768729
226,460,1,raw,polar,WTE,RF,,,200,20,2,2,log2,0.921970376,0.621470646,0.019786166,0.635461554,0.000615632,0.568808065,0.017398448,22.18,49.8,0.63609409,0.648781559,0.577426369
227,461,1,raw,polar,onehot,RF,,,650,35,5,2,sqrt,0.815829319,0.62378731,0.015367082,0.63463135,0.000586377,0.585016802,0.022233247,34.44,54,0.635501087,0.64945434,0.576912433
228,462,1,raw,raw,5FTE,RF,,,750,40,5,1,log2,0.916347011,0.610887527,0.016519441,0.622968966,0.000176799,0.569796402,0.021472917,31.2,47.8,0.623245701,0.647056164,0.566752323
229,463,1,raw,raw,WTE,RF,,,200,45,6,1,sqrt,0.847848007,0.610432892,0.016528439,0.624075904,0.001461938,0.570587073,0.022124021,15.64,29.2,0.626606049,0.646909242,0.567661593
230,464,1,raw,raw,onehot,RF,,,500,40,5,2,log2,0.94330016,0.61146867,0.016878901,0.623720103,0.000933443,0.568768531,0.020635486,25.42,36.6,0.624827041,0.646614533,0.567701127
231,465,1,raw,zone,5FTE,RF,,,900,25,5,1,log2,0.881812217,0.615797588,0.013220278,0.625775845,0.00091013,0.583198261,0.021147007,34.4,56.6,0.627001384,0.649530816,0.563352441
232,466,1,raw,zone,WTE,RF,,,950,30,5,2,sqrt,0.731428017,0.622723858,0.014994029,0.633326744,0.001144084,0.586440008,0.022688495,28.12,42.2,0.63530342,0.649552397,0.572761415
233,467,1,raw,zone,onehot,RF,,,400,35,5,1,log2,0.984079991,0.61378138,0.022991828,0.633208144,0.002122511,0.561336232,0.032490733,14.08,25.8,0.636489425,0.658346096,0.576121763
