value,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,params_reg_lambda,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.6491401462739672,12,0.6102656208696043,0.11941832542614467,0.09230271275509848,6,450,0.006716323897126754,0.5874678790274758,0.6444859813084112,0.6282798833819242,0.6615502686108979,0.6444859813084112,1303.0,0.4876660341555977,0.40632411067193674,0.4432945235015093,1265.0,0.6508438818565401,0.7678904791537026,0.7045389666000571,1607.0,0.49118046132971505,0.4095022624434389,0.44663787785317705,884.0,0.5874678790274758,0.0,0.6491401462739672,XG,best
0.6491401462739672,9,0.6346142104634339,0.01004090056232958,0.08233265232164487,6,450,0.01702563588318664,0.5896422217829611,0.6547884187082406,0.6340762041696621,0.6768994627782041,0.6547884187082406,1303.0,0.49421965317919075,0.40553359683794465,0.4455058619192358,1265.0,0.6436004162330905,0.7697573117610454,0.7010484556531595,1607.0,0.4957627118644068,0.39705882352941174,0.44095477386934673,884.0,0.5896422217829611,0.0,0.6491401462739672,XG,best
0.6489424787507413,12,0.6060066363036709,0.05214110790086485,0.0998951145178388,6,450,0.004310849445970576,0.5880608815971536,0.6477187733732236,0.6316557257476295,0.6646201074443592,0.6477187733732236,1303.0,0.4851301115241636,0.4126482213438735,0.4459632635625801,1265.0,0.6491507430997877,0.761045426260112,0.7006588370094529,1607.0,0.5,0.4117647058823529,0.45161290322580644,884.0,0.5880608815971536,0.0,0.6489424787507413,XG,best
0.6489424787507413,10,0.6783532405788278,0.2125766017942637,0.07758460768463228,7,450,1.9688917805344033,0.5886538841668314,0.6460966542750929,0.6265320836337419,0.6669224865694551,0.6460966542750929,1303.0,0.4836223506743738,0.3968379446640316,0.43595310464611375,1265.0,0.6490585774058577,0.7722464219041693,0.7053140096618358,1607.0,0.5069252077562327,0.41402714932126694,0.45579078455790784,884.0,0.5886538841668314,0.0,0.6489424787507413,XG,best
0.6487448112275154,10,0.6926178022596914,0.14701714766474167,0.05712125972215863,8,250,0.9491498028595943,0.5886538841668314,0.656319290465632,0.6329294369208838,0.681504221028396,0.656319290465632,1303.0,0.4871031746031746,0.38814229249011856,0.4320281566212055,1265.0,0.6405363589479113,0.7728686994399502,0.700507614213198,1607.0,0.5035260930888575,0.40384615384615385,0.448210922787194,884.0,0.5886538841668314,0.0,0.6487448112275154,XG,best
0.6487448112275154,7,0.6855470505031805,0.13913373397155107,0.08419065435197316,6,350,1.4466598467463117,0.5914212294919945,0.6513523527232308,0.6296561604584527,0.6745970836531082,0.6513523527232308,1303.0,0.4945919370698132,0.3976284584980237,0.44084136722173534,1265.0,0.6441025641025641,0.7815805849408837,0.7062131009277481,1607.0,0.5086206896551724,0.4004524886877828,0.4481012658227848,884.0,0.5914212294919945,0.0,0.6487448112275154,XG,best
0.6485471437042893,13,0.6793045288291826,0.21316704717938342,0.07735038974521642,7,450,0.7305377748662001,0.5880608815971536,0.6492537313432836,0.6318082788671024,0.6676899462778204,0.6492537313432836,1303.0,0.48867924528301887,0.40948616600790516,0.4455913978494624,1265.0,0.6459205020920502,0.7685127566894835,0.7019039499857914,1607.0,0.49577464788732395,0.39819004524886875,0.44165621079046424,884.0,0.5880608815971536,0.0,0.6485471437042893,XG,best
0.6483494761810634,9,0.665719924763538,0.30668707458122557,0.08191168541697941,7,500,0.007578421084936424,0.5886538841668314,0.6552748885586924,0.6349892008639308,0.6768994627782041,0.6552748885586924,1303.0,0.49067713444553485,0.3952569169960474,0.43782837127845886,1265.0,0.6432657306292252,0.7697573117610454,0.7008498583569405,1607.0,0.49313186813186816,0.4061085972850679,0.445409429280397,884.0,0.5886538841668314,0.0,0.6483494761810634,XG,best
0.6481518086578375,10,0.6427314808451913,0.29358229134850405,0.05797080816602337,7,350,0.30032002297026633,0.5892468867365092,0.655822550831793,0.6326676176890157,0.6807367613200307,0.655822550831793,1303.0,0.49415204678362573,0.4007905138339921,0.4426014840680925,1265.0,0.6432657306292252,0.7697573117610454,0.7008498583569405,1607.0,0.4943502824858757,0.39592760180995473,0.4396984924623116,884.0,0.5892468867365092,0.0,0.6481518086578375,XG,best
0.6477564736113857,12,0.682999844149242,0.21077754671310303,0.05757553252440839,8,300,0.12418350795787853,0.5862818738881201,0.6530612244897959,0.632183908045977,0.6753645433614736,0.6530612244897959,1303.0,0.47992164544564153,0.38735177865612647,0.42869641294838146,1265.0,0.6436420722135008,0.7654013690105788,0.6992609437180216,1607.0,0.49795918367346936,0.41402714932126694,0.45213094502779494,884.0,0.5862818738881201,0.0,0.6477564736113857,XG,best
0.6475588060881597,11,0.695393847294922,0.21155123095990644,0.07268275822820466,7,500,0.2275732185096633,0.5870725439810239,0.6448948948948949,0.6311535635562087,0.659247889485802,0.6448948948948949,1303.0,0.4856870229007634,0.4023715415019763,0.4401210549070471,1265.0,0.6451781970649895,0.7660236465463597,0.7004267425320057,1607.0,0.5,0.41968325791855204,0.45633456334563344,884.0,0.5870725439810239,0.0,0.6475588060881597,XG,best
0.6475588060881597,13,0.70954939629046,0.14884445849934322,0.09559310315972928,8,350,1.136959784529743,0.5864795414113461,0.6456634544106745,0.6243727598566309,0.6684574059861857,0.6456634544106745,1303.0,0.48653846153846153,0.4,0.4390455531453362,1265.0,0.6488188976377953,0.7691350342252644,0.7038724373576309,1607.0,0.49235048678720444,0.4004524886877828,0.4416718652526513,884.0,0.5864795414113461,0.0,0.6475588060881597,XG,best
0.6475588060881597,11,0.6326892312597997,0.014549215350949884,0.09427343694935918,6,400,0.006283272648542416,0.5864795414113461,0.6463735437805337,0.6332842415316642,0.6600153491941673,0.6463735437805337,1303.0,0.480823199251637,0.40632411067193674,0.44044558697514996,1265.0,0.6473050758765044,0.7697573117610454,0.7032404775440592,1607.0,0.49375866851595007,0.40271493212669685,0.44361370716510906,884.0,0.5864795414113461,0.0,0.6475588060881597,XG,best
0.6473611385649338,14,0.6973334202466207,0.19932789959581204,0.07384582571135331,7,500,0.01068643208407316,0.586874876457798,0.6482449589245706,0.6312727272727273,0.6661550268610897,0.6482449589245706,1303.0,0.486905916585839,0.3968379446640316,0.4372822299651568,1265.0,0.6469045120671564,0.7672682016179216,0.7019641332194705,1607.0,0.4899598393574297,0.41402714932126694,0.4488044144696505,884.0,0.586874876457798,0.0,0.6473611385649338,XG,best
0.6473611385649338,13,0.6419950807429403,0.17801142237326018,0.0474912927740342,7,450,1.4992359907420203,0.5882585491203796,0.6560296846011132,0.6350574712643678,0.6784343821949348,0.6560296846011132,1303.0,0.4891518737672584,0.39209486166007906,0.43527863097849934,1265.0,0.6408668730650154,0.7728686994399502,0.7007052186177715,1607.0,0.4951048951048951,0.4004524886877828,0.4427767354596623,884.0,0.5882585491203796,0.0,0.6473611385649338,XG,best
0.6473611385649338,10,0.6562092189566415,0.23687923547072792,0.06313900540625071,6,500,0.5581871583671638,0.5892468867365092,0.6476261127596439,0.6267049533381192,0.6699923254029163,0.6476261127596439,1303.0,0.49224806201550386,0.4015810276679842,0.44231606443186766,1265.0,0.6472424557752341,0.7741132545115121,0.705015585151601,1607.0,0.5,0.40271493212669685,0.44611528822055135,884.0,0.5892468867365092,0.0,0.6473611385649338,XG,best
0.6471634710417078,8,0.6609056497813943,0.3379884201994348,0.0650645559112248,7,300,0.2096839861641297,0.5878632140739276,0.6517690875232774,0.6331403762662807,0.671527244819647,0.6517690875232774,1303.0,0.4876847290640394,0.391304347826087,0.4342105263157895,1265.0,0.6403688524590164,0.7778469197261979,0.7024445068839562,1607.0,0.49859154929577465,0.4004524886877828,0.44416562107904645,884.0,0.5878632140739276,0.0,0.6471634710417078,XG,best
0.6471634710417078,9,0.6712843485106292,0.29642779619890813,0.06915978227276627,7,300,0.19561984213280809,0.586874876457798,0.6510067114093959,0.6330674401740392,0.6699923254029163,0.6510067114093959,1303.0,0.4840887174541948,0.3968379446640316,0.43614248479582973,1265.0,0.643378519290928,0.7678904791537026,0.7001418439716312,1607.0,0.496551724137931,0.4072398190045249,0.44748290863890616,884.0,0.586874876457798,0.0,0.6471634710417078,XG,best
0.6471634710417078,12,0.6175410354593442,0.10148148123074435,0.06984182400850415,8,250,0.037748396404439916,0.5864795414113461,0.6497196261682243,0.6333819241982507,0.6669224865694551,0.6497196261682243,1303.0,0.4880838894184938,0.40474308300395256,0.442523768366465,1265.0,0.6442459274829218,0.7629122588674548,0.6985754985754986,1607.0,0.4897959183673469,0.4072398190045249,0.44471896232242125,884.0,0.5864795414113461,0.0,0.6471634710417078,XG,best
0.646768135995256,10,0.6547558088534865,0.2275163208679158,0.05874075577616816,7,350,0.5844420651436258,0.5876655465507017,0.6507995537374489,0.6313131313131313,0.671527244819647,0.6507995537374489,1303.0,0.4911242603550296,0.39367588932806324,0.43703378674857396,1265.0,0.6424494032174364,0.7703795892968264,0.7006225240520656,1607.0,0.49453551912568305,0.4095022624434389,0.44801980198019803,884.0,0.5876655465507017,0.0,0.646768135995256,XG,best
0.646768135995256,12,0.6608401464560905,0.30632103916554393,0.06856031325660354,7,400,0.15467930444204045,0.5878632140739276,0.6443202979515829,0.625904486251809,0.6638526477359938,0.6443202979515829,1303.0,0.4849368318756074,0.39446640316205533,0.4350479511769834,1265.0,0.6476978789446456,0.7790914747977598,0.7073446327683616,1607.0,0.5006993006993007,0.40497737556561086,0.44777986241400874,884.0,0.5878632140739276,0.0,0.646768135995256,XG,best
0.64657046847203,5,0.6854326427250881,0.2399949900588748,0.08077219239102261,5,350,0.17740723749643392,0.5932002372010279,0.6540880503144654,0.6314285714285715,0.6784343821949348,0.6540880503144654,1303.0,0.5034895314057827,0.39920948616600793,0.445326278659612,1265.0,0.6395526182003051,0.7828251400124455,0.7039731393396754,1607.0,0.5137880986937591,0.4004524886877828,0.45009535918626825,884.0,0.5932002372010279,0.0,0.64657046847203,XG,best
0.64657046847203,18,0.6143476199114178,0.1905108695298104,0.04251034166661634,8,400,0.41355988831466195,0.5837121960861831,0.6498516320474778,0.6288585786073223,0.6722947045280123,0.6498516320474778,1303.0,0.47804878048780486,0.38735177865612647,0.4279475982532751,1265.0,0.6443514644351465,0.7666459240821406,0.7001989201477693,1607.0,0.4869684499314129,0.40158371040723984,0.44017358958462494,884.0,0.5837121960861831,0.0,0.64657046847203,XG,best
0.6463728009488041,11,0.657264368864199,0.1765319246280815,0.06732737472031408,8,300,0.05712411095931791,0.5843051986558608,0.6513182324545117,0.6309352517985611,0.6730621642363775,0.6513182324545117,1303.0,0.47729468599033814,0.3905138339920949,0.4295652173913043,1265.0,0.6458998935037273,0.7548226509023024,0.6961262553802009,1607.0,0.49206349206349204,0.42081447963800905,0.45365853658536587,884.0,0.5843051986558608,0.0,0.6463728009488041,XG,best
0.6463728009488041,8,0.6281337408878668,0.29129849629795,0.07327286508505346,7,350,0.42723446520583114,0.5864795414113461,0.6496106785317018,0.6284074605451937,0.6722947045280123,0.6496106785317018,1303.0,0.47953216374269003,0.38893280632411065,0.4295067656045395,1265.0,0.6439354502863092,0.7697573117610454,0.7012471655328798,1607.0,0.5041782729805014,0.4095022624434389,0.4519350811485643,884.0,0.5864795414113461,0.0,0.6463728009488041,XG,best
0.6463728009488041,11,0.62346499433358,0.09032697830907888,0.0672885168870214,8,300,0.11474631853506524,0.5848982012255386,0.6457399103139013,0.629278951201748,0.6630851880276285,0.6457399103139013,1303.0,0.48056872037914694,0.4007905138339921,0.4370689655172414,1265.0,0.6466205428419372,0.7560672059738643,0.6970740103270223,1607.0,0.49601063829787234,0.42194570135746606,0.4559902200488998,884.0,0.5848982012255386,0.0,0.6463728009488041,XG,best
0.6461751334255782,18,0.7489710214863375,0.1401436558851871,0.07774755305445046,9,400,1.2557236463106685,0.5825261909468274,0.6506566604127579,0.6365638766519823,0.6653875671527245,0.6506566604127579,1303.0,0.47586872586872586,0.3897233201581028,0.4285093437635811,1265.0,0.6405194805194805,0.7672682016179216,0.6981879954699887,1607.0,0.48097826086956524,0.4004524886877828,0.43703703703703706,884.0,0.5825261909468274,0.0,0.6461751334255782,XG,best
0.6461751334255782,10,0.6478041956558526,0.011441179864744716,0.051259459067537996,8,250,1.952583269250359,0.5878632140739276,0.6519499632082414,0.6261484098939929,0.6799693016116654,0.6519499632082414,1303.0,0.4904330312185297,0.3849802371541502,0.43135518157661645,1265.0,0.6402657128257537,0.7797137523335408,0.7031425364758698,1607.0,0.5014409221902018,0.3936651583710407,0.44106463878326996,884.0,0.5878632140739276,0.0,0.6461751334255782,XG,best
0.6461751334255782,9,0.6292751280153791,0.11602373652522929,0.08844272049980142,6,450,0.7788043805991953,0.5866772089345721,0.6468180126535169,0.6278901734104047,0.6669224865694551,0.6468180126535169,1303.0,0.4865125240847784,0.39920948616600793,0.43855840208423796,1265.0,0.6437141366718832,0.7678904791537026,0.7003405221339387,1607.0,0.5,0.4072398190045249,0.4488778054862843,884.0,0.5866772089345721,0.0,0.6461751334255782,XG,best
0.6461751334255782,8,0.6968109721491919,0.30499308489803373,0.08039695087592871,7,350,0.2476361478182633,0.5852935362719905,0.6447761194029851,0.6274509803921569,0.6630851880276285,0.6447761194029851,1303.0,0.48318924111431316,0.3976284584980237,0.4362532523850824,1265.0,0.646538261322228,0.7728686994399502,0.7040816326530612,1607.0,0.4888888888888889,0.39819004524886875,0.4389027431421446,884.0,0.5852935362719905,0.0,0.6461751334255782,XG,best
0.6459774659023523,10,0.6211612889504907,0.02347142173753395,0.08799880716755018,6,450,0.013179917644693307,0.5886538841668314,0.648749533407988,0.6315406976744186,0.6669224865694551,0.648749533407988,1303.0,0.4937799043062201,0.4079051383399209,0.44675324675324674,1265.0,0.6467477525118984,0.761045426260112,0.6992567181246426,1607.0,0.49531459170013387,0.41855203619909503,0.4537093807480074,884.0,0.5886538841668314,0.0,0.6459774659023523,XG,best
0.6457797983791264,14,0.6908041419753936,0.20728890827724303,0.07191843977543659,7,500,0.22184270131020437,0.5854912037952165,0.6444610778443114,0.6289262235208181,0.6607828089025326,0.6444610778443114,1303.0,0.4846153846153846,0.3984189723320158,0.4373101952277657,1265.0,0.645364064955474,0.7666459240821406,0.7007963594994312,1607.0,0.4925775978407557,0.41289592760180993,0.4492307692307692,884.0,0.5854912037952165,0.0,0.6457797983791264,XG,best
0.6455821308559003,5,0.6409678988308171,0.7393940950936584,0.08902925041189201,8,250,0.09445649922790735,0.5860842063648942,0.6570155902004454,0.6362329259525521,0.6792018419033001,0.6570155902004454,1303.0,0.4842639593908629,0.37707509881422924,0.424,1265.0,0.6310240963855421,0.7822028624766646,0.6985273687135315,1607.0,0.5007235890014472,0.3914027149321267,0.43936507936507935,884.0,0.5860842063648942,0.0,0.6455821308559003,XG,best
0.6453844633326744,7,0.7033420597098752,0.16693463320026583,0.0992904745366534,6,350,0.9399124682574643,0.5872702115042499,0.6506469500924215,0.6276747503566333,0.6753645433614736,0.6506469500924215,1303.0,0.48735408560311283,0.3960474308300395,0.43698211949411253,1265.0,0.6414115204981837,0.7691350342252644,0.6994906621392191,1607.0,0.5042735042735043,0.4004524886877828,0.44640605296343,884.0,0.5872702115042499,0.0,0.6453844633326744,XG,best
0.6451867958094485,9,0.6734008043434561,0.2895423902530567,0.09122623416158579,7,500,0.35108368634576925,0.5854912037952165,0.6478244700632205,0.6284271284271284,0.6684574059861857,0.6478244700632205,1303.0,0.48123195380173245,0.3952569169960474,0.4340277777777778,1265.0,0.6427829698857737,0.7703795892968264,0.7008208321539768,1607.0,0.4985875706214689,0.3993212669683258,0.4434673366834171,884.0,0.5854912037952165,0.0,0.6451867958094485,XG,best
0.6449891282862226,19,0.7429093199967518,0.21391512090649037,0.05759942191007667,9,400,0.01627872913923012,0.5825261909468274,0.65,0.6325344952795933,0.6684574059861857,0.65,1303.0,0.4696394686907021,0.391304347826087,0.4269081500646831,1265.0,0.6398546964193046,0.7672682016179216,0.6977928692699491,1607.0,0.4964336661911555,0.3936651583710407,0.4391167192429022,884.0,0.5825261909468274,0.0,0.6449891282862226,XG,best
0.6447914607629966,12,0.6689030322269913,0.26884136821084864,0.08731511056515676,7,500,0.002383280706498703,0.5856888713184424,0.6453055141579732,0.6270818247646633,0.6646201074443592,0.6453055141579732,1303.0,0.4868804664723032,0.3960474308300395,0.43679163034001744,1265.0,0.6438998957247133,0.7685127566894835,0.700709219858156,1607.0,0.493844049247606,0.4083710407239819,0.4470588235294118,884.0,0.5856888713184424,0.0,0.6447914607629966,XG,best
0.6447914607629966,7,0.6115565267991121,0.019973340382250064,0.09061489423314224,5,450,0.002836652149827382,0.5878632140739276,0.6528497409326425,0.6304503216583274,0.6768994627782041,0.6528497409326425,1303.0,0.488,0.3857707509881423,0.43090507726269317,1265.0,0.6399793388429752,0.7710018668326073,0.6994072819644369,1607.0,0.5041436464088398,0.41289592760180993,0.4539800995024876,884.0,0.5878632140739276,0.0,0.6447914607629966,XG,best
0.6447914607629966,18,0.6160404897709176,0.08029225605110732,0.04123321554839157,8,500,0.0009850708401621697,0.5845028661790868,0.6472346786248132,0.6307356154406409,0.6646201074443592,0.6472346786248132,1303.0,0.48893166506256014,0.4015810276679842,0.4409722222222222,1265.0,0.6423319327731093,0.761045426260112,0.6966676160637995,1607.0,0.4845222072678331,0.4072398190045249,0.4425322679778734,884.0,0.5845028661790868,0.0,0.6447914607629966,XG,best
0.6447914607629966,10,0.6505662689319522,0.04271921477906238,0.04439589250503021,8,250,0.5869722968190515,0.5856888713184424,0.6533628972653363,0.6300784034212402,0.6784343821949348,0.6533628972653363,1303.0,0.4928131416837782,0.3794466403162055,0.4287628405538187,1265.0,0.6350328117112569,0.7828251400124455,0.7012263099219621,1607.0,0.4864479315263909,0.38574660633484165,0.4302839116719243,884.0,0.5856888713184424,0.0,0.6447914607629966,XG,best
0.6445937932397707,10,0.6536141885654246,0.348152290926316,0.04680639688702665,6,500,0.4769897248781058,0.5904328918758648,0.6517101875689592,0.6257062146892656,0.6799693016116654,0.6517101875689592,1303.0,0.49342770475227504,0.3857707509881423,0.43300798580301686,1265.0,0.64,0.776602364654636,0.701714928310374,1607.0,0.5184659090909091,0.41289592760180993,0.4596977329974811,884.0,0.5904328918758648,0.0,0.6445937932397707,XG,best
0.6443961257165448,13,0.8923957654087391,0.1281381705474578,0.05347569141537485,7,400,1.4950185546856125,0.5843051986558608,0.6459028550241008,0.6248206599713056,0.6684574059861857,0.6459028550241008,1303.0,0.4865125240847784,0.39920948616600793,0.43855840208423796,1265.0,0.642077922077922,0.7691350342252644,0.6998867497168743,1607.0,0.49002849002849,0.3891402714932127,0.4337957124842371,884.0,0.5843051986558608,0.0,0.6443961257165448,XG,best
0.6443961257165448,6,0.6445431257704122,0.132066267209493,0.06215425700023198,6,300,1.2078057053808375,0.5894445542597351,0.6543846720707442,0.6293408929836996,0.681504221028396,0.6543846720707442,1303.0,0.4914054600606673,0.3841897233201581,0.43123336291038156,1265.0,0.6378872524123921,0.7815805849408837,0.7024608501118568,1607.0,0.5101449275362319,0.39819004524886875,0.44726810673443457,884.0,0.5894445542597351,0.0,0.6443961257165448,XG,best
0.6440007906700929,9,0.6000403081344333,0.05134291904539337,0.0925940939769722,6,450,0.008235571078083452,0.5858865388416683,0.6411589895988113,0.6213102951763859,0.6623177283192633,0.6411589895988113,1303.0,0.4884393063583815,0.4007905138339921,0.4402952670429874,1265.0,0.6460732984293194,0.7678904791537026,0.7017344327551891,1607.0,0.4986149584487535,0.4072398190045249,0.44831880448318806,884.0,0.5858865388416683,0.0,0.6440007906700929,XG,best
0.643605455623641,9,0.678522837608992,0.4381261927523986,0.07794347284594651,7,300,0.14828377948089638,0.5850958687487646,0.6497953107554894,0.6307803468208093,0.6699923254029163,0.6497953107554894,1303.0,0.4846077457795432,0.3857707509881423,0.4295774647887324,1265.0,0.6374807987711214,0.7747355320472931,0.699438202247191,1607.0,0.4951048951048951,0.4004524886877828,0.4427767354596623,884.0,0.5850958687487646,0.0,0.643605455623641,XG,best
0.643605455623641,9,0.644778858206972,0.10126136234074386,0.05443202068310649,6,450,0.820275507717725,0.5888515516900573,0.6520933679140423,0.6303724928366762,0.6753645433614736,0.6520933679140423,1303.0,0.49850746268656715,0.3960474308300395,0.44140969162995597,1265.0,0.6367367880964597,0.7722464219041693,0.6979752530933633,1607.0,0.5035260930888575,0.40384615384615385,0.448210922787194,884.0,0.5888515516900573,0.0,0.643605455623641,XG,best
0.643605455623641,8,0.7900880925113287,0.11687730237911594,0.08454517071115543,6,350,1.950908193791752,0.5874678790274758,0.6429892711801701,0.6207142857142857,0.6669224865694551,0.6429892711801701,1303.0,0.49560975609756097,0.4015810276679842,0.44366812227074237,1265.0,0.6413828689370485,0.7734909769757312,0.7012693935119887,1607.0,0.5057471264367817,0.39819004524886875,0.44556962025316454,884.0,0.5874678790274758,0.0,0.643605455623641,XG,best
0.6432101205771892,9,0.607952805838677,0.0327077781671063,0.09812667444535228,6,450,0.003676590145846548,0.5843051986558608,0.6455931573075493,0.6262626262626263,0.6661550268610897,0.6455931573075493,1303.0,0.48265895953757226,0.3960474308300395,0.435084672166739,1265.0,0.6449237243556023,0.7629122588674548,0.6989737742303307,1607.0,0.49182561307901906,0.4083710407239819,0.446229913473424,884.0,0.5843051986558608,0.0,0.6432101205771892,XG,best
0.6430124530539633,15,0.6351636774860951,0.3422703749810879,0.037529942974436604,8,450,0.31702866508285965,0.5811425182842459,0.649870322341608,0.6282234957020058,0.6730621642363775,0.649870322341608,1303.0,0.4761431411530815,0.3786561264822134,0.4218405988551299,1265.0,0.637762955361724,0.7734909769757312,0.6991001124859393,1607.0,0.481638418079096,0.38574660633484165,0.42839195979899497,884.0,0.5811425182842459,0.0,0.6430124530539633,XG,best
0.6428147855307373,10,0.6905332824659925,0.25800820932166796,0.05646086301321994,6,350,0.027399104821923717,0.5872702115042499,0.6496674057649667,0.6265146115466856,0.6745970836531082,0.6496674057649667,1303.0,0.49390243902439024,0.3841897233201581,0.4321920853712761,1265.0,0.6379837067209776,0.7797137523335408,0.7017642117054046,1607.0,0.4985875706214689,0.3993212669683258,0.4434673366834171,884.0,0.5872702115042499,0.0,0.6428147855307373,XG,best
0.6426171180075113,30,0.6407033202546403,0.35053448828478806,0.03451547243373887,10,500,0.9117472537176694,0.58094485076102,0.647191011235955,0.6320409656181419,0.6630851880276285,0.647191011235955,1303.0,0.47166186359269935,0.38814229249011856,0.42584562012142235,1265.0,0.6367851622874807,0.7691350342252644,0.6967305524239008,1607.0,0.49014084507042255,0.3936651583710407,0.4366373902132999,884.0,0.58094485076102,0.0,0.6426171180075113,XG,best
